TimeSlice	Time	L Hip flx Ia	L Hip ext Ia	L Hip ext Ia IN	L Hip flx Ia IN	L Hip flx Ib	L Hip ext Ib	L Hip MN ext	L Hip MN flx	L Hip MN flx R	L Hip MN ext R
176	0.0352	-0.0579282	-0.0578691	-0.0575982	-0.0572663	-0.0588978	-0.0599778	-0.0880429	-0.0908919	-0.0555646	-0.0555811
177	0.0354	-0.0579289	-0.0578716	-0.0575981	-0.0572653	-0.0589088	-0.0599786	-0.0879795	-0.09091	-0.0555495	-0.0555553
178	0.0356	-0.0579298	-0.0578742	-0.0575981	-0.0572642	-0.0589193	-0.0599795	-0.087917	-0.0909287	-0.0555345	-0.0555295
179	0.0358	-0.0579307	-0.0578769	-0.057598	-0.0572633	-0.0589295	-0.0599803	-0.0878552	-0.090948	-0.0555196	-0.0555038
180	0.036	-0.0579316	-0.0578796	-0.0575979	-0.0572622	-0.0589404	-0.0599811	-0.0877941	-0.0909677	-0.0555048	-0.0554782
181	0.0362	-0.0579326	-0.0578823	-0.0575978	-0.0572612	-0.0589509	-0.0599818	-0.0877336	-0.0909879	-0.05549	-0.0554527
182	0.0364	-0.0579337	-0.0578851	-0.0575978	-0.0572602	-0.0589609	-0.0599825	-0.0876737	-0.0910085	-0.0554753	-0.0554272
183	0.0366	-0.0579348	-0.0578879	-0.0575977	-0.0572593	-0.0589706	-0.0599832	-0.0876145	-0.0910293	-0.0554606	-0.0554018
184	0.0368	-0.0579359	-0.0578908	-0.0575976	-0.0572584	-0.0589799	-0.0599839	-0.0875557	-0.0910503	-0.0554461	-0.0553765
185	0.037	-0.0579371	-0.0578936	-0.0575976	-0.0572574	-0.0589899	-0.0599845	-0.0874975	-0.0910712	-0.0554316	-0.0553512
186	0.0372	-0.0579383	-0.0578965	-0.0575975	-0.0572565	-0.0589995	-0.0599851	-0.0874396	-0.0910922	-0.0554171	-0.055326
187	0.0374	-0.0579395	-0.0578994	-0.0575975	-0.0572556	-0.0590087	-0.0599857	-0.0873823	-0.0911132	-0.0554027	-0.0553009
188	0.0376	-0.0579407	-0.0579023	-0.0575974	-0.0572547	-0.0590176	-0.0599862	-0.0873253	-0.091134	-0.0553884	-0.0552758
189	0.0378	-0.057942	-0.0579052	-0.0575974	-0.0572539	-0.0590261	-0.0599868	-0.0872686	-0.0911547	-0.0553741	-0.0552509
190	0.038	-0.0579433	-0.0579082	-0.0575973	-0.057253	-0.0590352	-0.0599873	-0.0872123	-0.0911751	-0.0553599	-0.055226
191	0.0382	-0.0579446	-0.0579111	-0.0575973	-0.0572522	-0.059044	-0.0599878	-0.0871563	-0.0911953	-0.0553458	-0.0552011
192	0.0384	-0.0579459	-0.0579141	-0.0575972	-0.0572514	-0.0590525	-0.0599883	-0.0871006	-0.0912152	-0.0553317	-0.0551764
193	0.0386	-0.0579473	-0.057917	-0.0575972	-0.0572506	-0.0590606	-0.0599887	-0.0870452	-0.0912349	-0.0553176	-0.0551517
194	0.0388	-0.0579486	-0.05792	-0.0575971	-0.0572499	-0.0590684	-0.0599892	-0.0869899	-0.0912541	-0.0553036	-0.055127
195	0.039	-0.05795	-0.057923	-0.0575971	-0.0572491	-0.0590769	-0.0599896	-0.086935	-0.091273	-0.0552897	-0.0551025
196	0.0392	-0.0579514	-0.0579259	-0.0575971	-0.0572483	-0.059085	-0.05999	-0.0868802	-0.0912915	-0.0552757	-0.055078
197	0.0394	-0.0579528	-0.0579289	-0.057597	-0.0572475	-0.0590927	-0.0599904	-0.0868256	-0.0913096	-0.0552619	-0.0550536
198	0.0396	-0.0579542	-0.0579318	-0.057597	-0.0572468	-0.0591002	-0.0599908	-0.0867712	-0.0913273	-0.055248	-0.0550292
199	0.0398	-0.0579555	-0.0579348	-0.057597	-0.0572461	-0.0591074	-0.0599911	-0.086717	-0.0913446	-0.0552342	-0.0550049
200	0.04	-0.057957	-0.0579378	-0.0575969	-0.0572454	-0.0591152	-0.0599915	-0.086663	-0.0913614	-0.0552204	-0.0549807
201	0.0402	-0.0579584	-0.0579407	-0.0575969	-0.0572447	-0.0591227	-0.0599918	-0.0866091	-0.0913778	-0.0552067	-0.0549565
202	0.0404	-0.0579598	-0.0579437	-0.0575969	-0.057244	-0.0591298	-0.0599921	-0.0865554	-0.0913937	-0.055193	-0.0549324
203	0.0406	-0.0579612	-0.0579466	-0.0575968	-0.0572434	-0.0591367	-0.0599925	-0.0865018	-0.0914092	-0.0551793	-0.0549084
204	0.0408	-0.0579626	-0.0579495	-0.0575968	-0.0572427	-0.0591434	-0.0599927	-0.0864484	-0.0914243	-0.0551657	-0.0548844
205	0.041	-0.0579641	-0.0579525	-0.0575968	-0.0572421	-0.0591506	-0.059993	-0.0863952	-0.0914388	-0.055152	-0.0548605
206	0.0412	-0.0579655	-0.0579554	-0.0575968	-0.0572414	-0.0591575	-0.0599933	-0.086342	-0.091453	-0.0551384	-0.0548366
207	0.0414	-0.0579669	-0.0579583	-0.0575967	-0.0572408	-0.0591641	-0.0599936	-0.0862891	-0.0914667	-0.0551248	-0.0548129
208	0.0416	-0.0579684	-0.0579612	-0.0575967	-0.0572402	-0.0591705	-0.0599938	-0.0862362	-0.09148	-0.0551113	-0.0547891
209	0.0418	-0.0579698	-0.0579641	-0.0575967	-0.0572396	-0.0591766	-0.0599941	-0.0861836	-0.0914929	-0.0550977	-0.0547655
210	0.042	-0.0579713	-0.057967	-0.0575967	-0.057239	-0.0591833	-0.0599943	-0.0861311	-0.0915052	-0.0550842	-0.0547418
211	0.0422	-0.0579727	-0.0579699	-0.0575966	-0.0572384	-0.0591897	-0.0599945	-0.0860787	-0.0915172	-0.0550706	-0.0547183
212	0.0424	-0.0579742	-0.0579727	-0.0575966	-0.0572378	-0.0591958	-0.0599947	-0.0860265	-0.0915288	-0.0550571	-0.0546948
213	0.0426	-0.0579756	-0.0579756	-0.0575966	-0.0572373	-0.0592017	-0.0599949	-0.0859744	-0.09154	-0.0550436	-0.0546714
214	0.0428	-0.0579771	-0.0579785	-0.0575966	-0.0572368	-0.0592074	-0.0599951	-0.0859225	-0.0915508	-0.0550302	-0.054648
215	0.043	-0.0579786	-0.0579813	-0.0575966	-0.0572362	-0.0592136	-0.0599953	-0.0858708	-0.0915612	-0.0550167	-0.0546247
216	0.0432	-0.0579801	-0.0579841	-0.0575965	-0.0572356	-0.0592195	-0.0599955	-0.0858192	-0.0915712	-0.0550032	-0.0546014
217	0.0434	-0.0579816	-0.057987	-0.0575965	-0.0572351	-0.0592252	-0.0599957	-0.0857679	-0.0915809	-0.0549898	-0.0545783
218	0.0436	-0.057983	-0.0579898	-0.0575965	-0.0572346	-0.0592306	-0.0599959	-0.0857167	-0.0915902	-0.0549763	-0.0545551
219	0.0438	-0.0579845	-0.0579926	-0.0575965	-0.0572341	-0.0592359	-0.059996	-0.0856657	-0.0915991	-0.0549629	-0.054532
220	0.044	-0.0579861	-0.0579954	-0.0575965	-0.0572336	-0.0592415	-0.0599962	-0.0856148	-0.0916076	-0.0549495	-0.054509
221	0.0442	-0.0579876	-0.0579982	-0.0575965	-0.0572331	-0.059247	-0.0599963	-0.0855642	-0.0916158	-0.054936	-0.0544861
222	0.0444	-0.0579891	-0.0580009	-0.0575965	-0.0572327	-0.0592522	-0.0599965	-0.0855137	-0.0916237	-0.0549226	-0.0544632
223	0.0446	-0.0579906	-0.0580037	-0.0575964	-0.0572322	-0.0592573	-0.0599966	-0.0854635	-0.0916313	-0.0549092	-0.0544403
224	0.0448	-0.0579922	-0.0580065	-0.0575964	-0.0572318	-0.0592621	-0.0599967	-0.0854134	-0.0916386	-0.0548958	-0.0544176
225	0.045	-0.0579937	-0.0580092	-0.0575964	-0.0572313	-0.0592674	-0.0599969	-0.0853636	-0.0916454	-0.0548824	-0.0543948
226	0.0452	-0.0579953	-0.058012	-0.0575964	-0.0572309	-0.0592724	-0.059997	-0.0853139	-0.0916521	-0.054869	-0.0543722
227	0.0454	-0.0579968	-0.0580147	-0.0575964	-0.0572304	-0.0592773	-0.0599971	-0.0852645	-0.0916584	-0.0548556	-0.0543496
228	0.0456	-0.0579984	-0.0580175	-0.0575964	-0.05723	-0.0592819	-0.0599972	-0.0852153	-0.0916645	-0.0548422	-0.054327
229	0.0458	-0.058	-0.0580202	-0.0575964	-0.0572296	-0.0592864	-0.0599973	-0.0851662	-0.0916702	-0.0548288	-0.0543046
230	0.046	-0.0580016	-0.0580229	-0.0575964	-0.0572292	-0.0592912	-0.0599974	-0.0851174	-0.0916756	-0.0548154	-0.0542821
231	0.0462	-0.0580031	-0.0580256	-0.0575964	-0.0572288	-0.0592958	-0.0599975	-0.0850689	-0.0916808	-0.054802	-0.0542598
232	0.0464	-0.0580048	-0.0580283	-0.0575963	-0.0572284	-0.0593003	-0.0599976	-0.0850205	-0.0916857	-0.0547886	-0.0542375
233	0.0466	-0.0580064	-0.058031	-0.0575963	-0.0572281	-0.0593046	-0.0599977	-0.0849724	-0.0916904	-0.0547752	-0.0542152
234	0.0468	-0.058008	-0.0580337	-0.0575963	-0.0572277	-0.0593087	-0.0599978	-0.0849244	-0.0916947	-0.0547618	-0.054193
235	0.047	-0.0580096	-0.0580363	-0.0575963	-0.0572273	-0.0593131	-0.0599979	-0.0848767	-0.0916988	-0.0547484	-0.0541709
236	0.0472	-0.0580113	-0.058039	-0.0575963	-0.057227	-0.0593174	-0.059998	-0.0848293	-0.0917026	-0.054735	-0.0541488
237	0.0474	-0.0580129	-0.0580416	-0.0575963	-0.0572266	-0.0593214	-0.0599981	-0.084782	-0.0917062	-0.0547216	-0.0541268
238	0.0476	-0.0580146	-0.0580443	-0.0575963	-0.0572263	-0.0593254	-0.0599981	-0.084735	-0.0917096	-0.0547082	-0.0541049
239	0.0478	-0.0580163	-0.0580469	-0.0575963	-0.057226	-0.0593291	-0.0599982	-0.0846882	-0.0917126	-0.0546948	-0.054083
240	0.048	-0.0580179	-0.0580495	-0.0575963	-0.0572257	-0.0593332	-0.0599983	-0.0846416	-0.0917154	-0.0546815	-0.0540612
241	0.0482	-0.0580196	-0.0580522	-0.0575963	-0.0572253	-0.0593371	-0.0599983	-0.0845952	-0.091718	-0.0546681	-0.0540394
242	0.0484	-0.0580213	-0.0580548	-0.0575963	-0.057225	-0.0593409	-0.0599984	-0.084549	-0.0917204	-0.0546547	-0.0540177
243	0.0486	-0.058023	-0.0580574	-0.0575963	-0.0572248	-0.0593445	-0.0599985	-0.0845031	-0.0917225	-0.0546413	-0.0539961
244	0.0488	-0.0580248	-0.05806	-0.0575963	-0.0572245	-0.0593479	-0.0599985	-0.0844574	-0.0917243	-0.0546279	-0.0539745
245	0.049	-0.0580265	-0.0580625	-0.0575963	-0.0572242	-0.0593516	-0.0599986	-0.0844119	-0.0917259	-0.0546145	-0.053953
246	0.0492	-0.0580282	-0.0580651	-0.0575962	-0.0572239	-0.0593552	-0.0599986	-0.0843666	-0.0917272	-0.0546011	-0.0539315
247	0.0494	-0.05803	-0.0580677	-0.0575962	-0.0572236	-0.0593586	-0.0599987	-0.0843215	-0.0917283	-0.0545877	-0.0539101
248	0.0496	-0.0580317	-0.0580702	-0.0575962	-0.0572234	-0.0593619	-0.0599988	-0.0842767	-0.0917292	-0.0545743	-0.0538888
249	0.0498	-0.0580335	-0.0580728	-0.0575962	-0.0572231	-0.0593651	-0.0599988	-0.084232	-0.0917298	-0.0545609	-0.0538675
250	0.05	-0.0580353	-0.0580753	-0.0575962	-0.0572229	-0.0593685	-0.0599988	-0.0841876	-0.0917302	-0.0545475	-0.0538463
251	0.0502	-0.058037	-0.0580778	-0.0575962	-0.0572226	-0.0593717	-0.0599989	-0.0841433	-0.0917303	-0.054534	-0.0538252
252	0.0504	-0.0580388	-0.0580803	-0.0575962	-0.0572224	-0.0593749	-0.0599989	-0.0840993	-0.0917302	-0.0545206	-0.0538041
253	0.0506	-0.0580406	-0.0580829	-0.0575962	-0.0572222	-0.0593779	-0.059999	-0.0840555	-0.0917299	-0.0545072	-0.0537831
254	0.0508	-0.0580424	-0.0580853	-0.0575962	-0.057222	-0.0593807	-0.059999	-0.0840118	-0.0917293	-0.0544938	-0.0537621
255	0.051	-0.0580442	-0.0580878	-0.0575962	-0.0572217	-0.0593838	-0.0599991	-0.0839684	-0.0917284	-0.0544804	-0.0537412
256	0.0512	-0.0580461	-0.0580903	-0.0575962	-0.0572215	-0.0593868	-0.0599991	-0.0839251	-0.0917273	-0.054467	-0.0537203
257	0.0514	-0.0580479	-0.0580928	-0.0575962	-0.0572213	-0.0593896	-0.0599991	-0.0838821	-0.0917259	-0.0544535	-0.0536996
258	0.0516	-0.0580497	-0.0580952	-0.0575962	-0.0572211	-0.0593924	-0.0599992	-0.0838392	-0.0917244	-0.0544401	-0.0536788
259	0.0518	-0.0580516	-0.0580977	-0.0575962	-0.0572209	-0.059395	-0.0599992	-0.0837966	-0.0917225	-0.0544267	-0.0536582
260	0.052	-0.0580534	-0.0581001	-0.0575962	-0.0572208	-0.0593978	-0.0599992	-0.0837541	-0.0917204	-0.0544133	-0.0536376
261	0.0522	-0.0580553	-0.0581025	-0.0575962	-0.0572206	-0.0594005	-0.0599993	-0.0837118	-0.091718	-0.0543998	-0.053617
262	0.0524	-0.0580571	-0.0581049	-0.0575962	-0.0572204	-0.0594031	-0.0599993	-0.0836697	-0.0917154	-0.0543864	-0.0535965
263	0.0526	-0.058059	-0.0581073	-0.0575962	-0.0572202	-0.0594056	-0.0599993	-0.0836277	-0.0917126	-0.054373	-0.0535761
264	0.0528	-0.0580609	-0.0581097	-0.0575962	-0.0572201	-0.0594079	-0.0599993	-0.083586	-0.0917095	-0.0543595	-0.0535558
265	0.053	-0.0580627	-0.0581121	-0.0575962	-0.0572199	-0.0594105	-0.0599994	-0.0835444	-0.0917061	-0.0543461	-0.0535355
266	0.0532	-0.0580646	-0.0581145	-0.0575962	-0.0572198	-0.0594129	-0.0599994	-0.083503	-0.0917025	-0.0543326	-0.0535152
267	0.0534	-0.0580665	-0.0581168	-0.0575962	-0.0572196	-0.0594152	-0.0599994	-0.0834618	-0.0916986	-0.0543192	-0.0534951
268	0.0536	-0.0580684	-0.0581192	-0.0575962	-0.0572195	-0.0594175	-0.0599994	-0.0834207	-0.0916945	-0.0543057	-0.0534749
269	0.0538	-0.0580703	-0.0581215	-0.0575962	-0.0572193	-0.0594196	-0.0599995	-0.0833798	-0.0916901	-0.0542922	-0.0534549
270	0.054	-0.0580722	-0.0581238	-0.0575962	-0.0572192	-0.0594219	-0.0599995	-0.0833391	-0.0916854	-0.0542788	-0.0534349
271	0.0542	-0.0580741	-0.0581262	-0.0575962	-0.0572191	-0.0594241	-0.0599995	-0.0832986	-0.0916805	-0.0542653	-0.053415
272	0.0544	-0.058076	-0.0581285	-0.0575962	-0.0572189	-0.0594262	-0.0599995	-0.0832582	-0.0916753	-0.0542518	-0.0533951
273	0.0546	-0.0580779	-0.0581308	-0.0575962	-0.0572188	-0.0594282	-0.0599995	-0.083218	-0.0916698	-0.0542384	-0.0533753
274	0.0548	-0.0580799	-0.058133	-0.0575962	-0.0572187	-0.0594302	-0.0599996	-0.083178	-0.0916641	-0.0542249	-0.0533555
275	0.055	-0.0580818	-0.0581353	-0.0575962	-0.0572186	-0.0594322	-0.0599996	-0.0831381	-0.0916581	-0.0542114	-0.0533358
276	0.0552	-0.0580837	-0.0581376	-0.0575962	-0.0572185	-0.0594342	-0.0599996	-0.0830984	-0.0916519	-0.0541979	-0.0533162
277	0.0554	-0.0580856	-0.0581398	-0.0575962	-0.0572184	-0.059436	-0.0599996	-0.0830588	-0.0916454	-0.0541844	-0.0532966
278	0.0556	-0.0580876	-0.0581421	-0.0575962	-0.0572183	-0.0594378	-0.0599996	-0.0830194	-0.0916386	-0.0541709	-0.0532771
279	0.0558	-0.0580895	-0.0581443	-0.0575962	-0.0572182	-0.0594396	-0.0599996	-0.0829802	-0.0916316	-0.0541574	-0.0532576
280	0.056	-0.0580915	-0.0581465	-0.0575962	-0.0572181	-0.0594414	-0.0599997	-0.0829412	-0.0916243	-0.0541439	-0.0532382
281	0.0562	-0.0580934	-0.0581487	-0.0575962	-0.057218	-0.0594431	-0.0599997	-0.0829023	-0.0916167	-0.0541304	-0.0532189
282	0.0564	-0.0580953	-0.0581509	-0.0575962	-0.0572179	-0.0594448	-0.0599997	-0.0828635	-0.0916089	-0.0541169	-0.0531996
283	0.0566	-0.0580973	-0.0581531	-0.0575961	-0.0572179	-0.0594464	-0.0599997	-0.0828249	-0.0916008	-0.0541033	-0.0531804
284	0.0568	-0.0580992	-0.0581553	-0.0575961	-0.0572178	-0.0594479	-0.0599997	-0.0827865	-0.0915925	-0.0540898	-0.0531612
285	0.057	-0.0581012	-0.0581575	-0.0575961	-0.0572177	-0.0594495	-0.0599997	-0.0827483	-0.0915838	-0.0540763	-0.0531421
286	0.0572	-0.0581031	-0.0581596	-0.0575961	-0.0572177	-0.059451	-0.0599997	-0.0827102	-0.0915749	-0.0540627	-0.0531231
287	0.0574	-0.0581051	-0.0581618	-0.0575961	-0.0572176	-0.0594525	-0.0599997	-0.0826723	-0.0915658	-0.0540492	-0.0531041
288	0.0576	-0.0581071	-0.0581639	-0.0575961	-0.0572175	-0.0594539	-0.0599997	-0.0826345	-0.0915563	-0.0540356	-0.0530852
289	0.0578	-0.058109	-0.058166	-0.0575961	-0.0572175	-0.0594552	-0.0599998	-0.0825969	-0.0915466	-0.0540221	-0.0530663
290	0.058	-0.058111	-0.0581681	-0.0575961	-0.0572175	-0.0594566	-0.0599998	-0.0825595	-0.0915367	-0.0540085	-0.0530475
291	0.0582	-0.0581129	-0.0581703	-0.0575961	-0.0572174	-0.0594579	-0.0599998	-0.0825222	-0.0915264	-0.053995	-0.0530288
292	0.0584	-0.0581149	-0.0581723	-0.0575961	-0.0572174	-0.0594592	-0.0599998	-0.0824851	-0.0915159	-0.0539814	-0.0530101
293	0.0586	-0.0581169	-0.0581744	-0.0575961	-0.0572173	-0.0594604	-0.0599998	-0.0824482	-0.0915052	-0.0539678	-0.0529914
294	0.0588	-0.0581188	-0.0581765	-0.0575961	-0.0572173	-0.0594615	-0.0599998	-0.0824114	-0.0914942	-0.0539542	-0.0529729
295	0.059	-0.0581208	-0.0581786	-0.0575961	-0.0572173	-0.0594627	-0.0599998	-0.0823748	-0.0914828	-0.0539407	-0.0529544
296	0.0592	-0.0581228	-0.0581807	-0.0575961	-0.0572173	-0.0594638	-0.0599998	-0.0823384	-0.0914713	-0.0539271	-0.0529359
297	0.0594	-0.0581247	-0.0581827	-0.0575961	-0.0572173	-0.0594648	-0.0599998	-0.0823021	-0.0914595	-0.0539135	-0.0529175
298	0.0596	-0.0581267	-0.0581848	-0.0575961	-0.0572172	-0.0594658	-0.0599998	-0.082266	-0.0914474	-0.0538999	-0.0528992
299	0.0598	-0.0581287	-0.0581868	-0.0575961	-0.0572172	-0.0594668	-0.0599998	-0.0822301	-0.091435	-0.0538863	-0.0528809
300	0.06	-0.0581306	-0.0581888	-0.0575961	-0.0572172	-0.0594677	-0.0599998	-0.0821943	-0.0914224	-0.0538726	-0.0528626
301	0.0602	-0.0581326	-0.0581908	-0.0575961	-0.0572172	-0.0594686	-0.0599998	-0.0821587	-0.0914095	-0.053859	-0.0528445
302	0.0604	-0.0581346	-0.0581928	-0.0575961	-0.0572172	-0.0594694	-0.0599999	-0.0821233	-0.0913963	-0.0538454	-0.0528264
303	0.0606	-0.0581365	-0.0581948	-0.0575961	-0.0572172	-0.0594702	-0.0599999	-0.0820881	-0.0913829	-0.0538318	-0.0528083
304	0.0608	-0.0581385	-0.0581968	-0.0575961	-0.0572172	-0.059471	-0.0599999	-0.0820531	-0.0913692	-0.0538181	-0.0527903
305	0.061	-0.0581405	-0.0581988	-0.0575961	-0.0572173	-0.0594717	-0.0599999	-0.0820182	-0.0913552	-0.0538045	-0.0527724
306	0.0612	-0.0581425	-0.0582008	-0.0575961	-0.0572173	-0.0594723	-0.0599999	-0.0819835	-0.091341	-0.0537908	-0.0527545
307	0.0614	-0.0581444	-0.0582028	-0.0575961	-0.0572173	-0.059473	-0.0599999	-0.081949	-0.0913265	-0.0537772	-0.0527367
308	0.0616	-0.0581464	-0.0582047	-0.0575961	-0.0572174	-0.0594736	-0.0599999	-0.0819147	-0.0913118	-0.0537635	-0.0527189
309	0.0618	-0.0581484	-0.0582067	-0.0575961	-0.0572174	-0.0594742	-0.0599999	-0.0818805	-0.0912967	-0.0537498	-0.0527012
310	0.062	-0.0581504	-0.0582087	-0.0575961	-0.0572174	-0.0594746	-0.0599999	-0.0818466	-0.0912815	-0.0537362	-0.0526836
311	0.0622	-0.0581523	-0.0582106	-0.0575961	-0.0572175	-0.0594751	-0.0599999	-0.0818128	-0.0912659	-0.0537225	-0.052666
312	0.0624	-0.0581543	-0.0582125	-0.0575961	-0.0572175	-0.0594755	-0.0599999	-0.0817792	-0.0912501	-0.0537088	-0.0526485
313	0.0626	-0.0581563	-0.0582145	-0.0575961	-0.0572176	-0.059476	-0.0599999	-0.0817458	-0.091234	-0.0536951	-0.052631
314	0.0628	-0.0581583	-0.0582164	-0.0575961	-0.0572176	-0.0594764	-0.0599999	-0.0817126	-0.0912177	-0.0536814	-0.0526136
315	0.063	-0.0581602	-0.0582183	-0.0575961	-0.0572177	-0.0594766	-0.0599999	-0.0816796	-0.0912011	-0.0536677	-0.0525962
316	0.0632	-0.0581622	-0.0582202	-0.0575961	-0.0572178	-0.0594768	-0.0599999	-0.0816467	-0.0911842	-0.053654	-0.0525789
317	0.0634	-0.0581642	-0.0582221	-0.0575961	-0.0572179	-0.059477	-0.0599999	-0.0816141	-0.091167	-0.0536403	-0.0525617
318	0.0636	-0.0581662	-0.058224	-0.0575961	-0.057218	-0.0594773	-0.0599999	-0.0815817	-0.0911496	-0.0536265	-0.0525445
319	0.0638	-0.0581681	-0.0582259	-0.0575961	-0.057218	-0.0594775	-0.0599999	-0.0815494	-0.0911319	-0.0536128	-0.0525274
320	0.064	-0.0581701	-0.0582278	-0.0575961	-0.0572181	-0.0594775	-0.0599999	-0.0815174	-0.091114	-0.0535991	-0.0525103
321	0.0642	-0.0581721	-0.0582297	-0.0575961	-0.0572182	-0.0594775	-0.0599999	-0.0814855	-0.0910958	-0.0535853	-0.0524933
322	0.0644	-0.0581741	-0.0582316	-0.0575961	-0.0572183	-0.0594775	-0.0599999	-0.0814539	-0.0910773	-0.0535716	-0.0524763
323	0.0646	-0.058176	-0.0582335	-0.0575961	-0.0572184	-0.0594775	-0.0599999	-0.0814224	-0.0910585	-0.0535578	-0.0524594
324	0.0648	-0.058178	-0.0582353	-0.0575961	-0.0572185	-0.0594775	-0.0599999	-0.0813912	-0.0910395	-0.053544	-0.0524426
325	0.065	-0.05818	-0.0582372	-0.0575961	-0.0572187	-0.0594772	-0.0599999	-0.0813602	-0.0910202	-0.0535303	-0.0524258
326	0.0652	-0.058182	-0.058239	-0.0575961	-0.0572188	-0.059477	-0.0599999	-0.0813293	-0.0910007	-0.0535165	-0.0524091
327	0.0654	-0.0581839	-0.0582409	-0.0575961	-0.057219	-0.0594768	-0.0599999	-0.0812987	-0.0909808	-0.0535027	-0.0523924
328	0.0656	-0.0581859	-0.0582427	-0.0575961	-0.0572191	-0.0594766	-0.06	-0.0812683	-0.0909607	-0.0534889	-0.0523758
329	0.0658	-0.0581879	-0.0582446	-0.0575961	-0.0572192	-0.0594764	-0.06	-0.0812381	-0.0909404	-0.0534751	-0.0523592
330	0.066	-0.0581898	-0.0582464	-0.0575961	-0.0572194	-0.0594759	-0.06	-0.0812081	-0.0909197	-0.0534613	-0.0523428
331	0.0662	-0.0581918	-0.0582483	-0.0575961	-0.0572196	-0.0594755	-0.06	-0.0811783	-0.0908988	-0.0534475	-0.0523263
332	0.0664	-0.0581938	-0.0582501	-0.0575961	-0.0572197	-0.059475	-0.06	-0.0811487	-0.0908776	-0.0534337	-0.0523099
333	0.0666	-0.0581958	-0.0582519	-0.0575961	-0.0572199	-0.0594746	-0.06	-0.0811193	-0.0908561	-0.0534199	-0.0522936
334	0.0668	-0.0581977	-0.0582538	-0.0575961	-0.05722	-0.0594742	-0.06	-0.0810902	-0.0908343	-0.053406	-0.0522774
335	0.067	-0.0581997	-0.0582556	-0.0575961	-0.0572202	-0.0594734	-0.06	-0.0810612	-0.0908123	-0.0533922	-0.0522612
336	0.0672	-0.0582017	-0.0582574	-0.0575961	-0.0572204	-0.0594727	-0.06	-0.0810325	-0.09079	-0.0533784	-0.052245
337	0.0674	-0.0582036	-0.0582592	-0.0575961	-0.0572206	-0.0594721	-0.06	-0.081004	-0.0907674	-0.0533645	-0.0522289
338	0.0676	-0.0582056	-0.058261	-0.0575961	-0.0572208	-0.0594714	-0.06	-0.0809757	-0.0907445	-0.0533507	-0.0522129
339	0.0678	-0.0582076	-0.0582629	-0.0575961	-0.057221	-0.0594708	-0.06	-0.0809477	-0.0907213	-0.0533368	-0.0521969
340	0.068	-0.0582095	-0.0582647	-0.0575961	-0.0572212	-0.0594698	-0.06	-0.0809198	-0.0906979	-0.0533229	-0.052181
341	0.0682	-0.0582115	-0.0582665	-0.0575961	-0.0572215	-0.0594689	-0.06	-0.0808922	-0.0906742	-0.053309	-0.0521651
342	0.0684	-0.0582135	-0.0582683	-0.0575961	-0.0572217	-0.059468	-0.06	-0.0808648	-0.0906502	-0.0532951	-0.0521493
343	0.0686	-0.0582154	-0.0582701	-0.0575961	-0.0572219	-0.0594671	-0.06	-0.0808376	-0.0906259	-0.0532812	-0.0521336
344	0.0688	-0.0582174	-0.0582719	-0.0575961	-0.0572221	-0.0594663	-0.06	-0.0808107	-0.0906013	-0.0532673	-0.0521179
345	0.069	-0.0582194	-0.0582737	-0.0575961	-0.0572224	-0.0594651	-0.06	-0.0807839	-0.0905764	-0.0532534	-0.0521023
346	0.0692	-0.0582213	-0.0582755	-0.0575961	-0.0572226	-0.0594639	-0.06	-0.0807574	-0.0905512	-0.0532395	-0.0520867
347	0.0694	-0.0582233	-0.0582772	-0.0575961	-0.0572229	-0.0594628	-0.06	-0.0807312	-0.0905258	-0.0532256	-0.0520712
348	0.0696	-0.0582253	-0.058279	-0.0575961	-0.0572231	-0.0594617	-0.06	-0.0807051	-0.0905	-0.0532117	-0.0520557
349	0.0698	-0.0582272	-0.0582808	-0.0575961	-0.0572234	-0.0594607	-0.06	-0.0806793	-0.090474	-0.0531977	-0.0520403
350	0.07	-0.0582292	-0.0582826	-0.0575961	-0.0572237	-0.0594592	-0.06	-0.0806537	-0.0904477	-0.0531838	-0.052025
351	0.0702	-0.0582311	-0.0582844	-0.0575961	-0.057224	-0.0594578	-0.06	-0.0806284	-0.090421	-0.0531698	-0.0520097
352	0.0704	-0.0582331	-0.0582862	-0.0575961	-0.0572243	-0.0594565	-0.06	-0.0806032	-0.0903941	-0.0531558	-0.0519945
353	0.0706	-0.058235	-0.058288	-0.0575961	-0.0572246	-0.0594552	-0.06	-0.0805783	-0.0903669	-0.0531419	-0.0519793
354	0.0708	-0.058237	-0.0582897	-0.0575961	-0.0572248	-0.0594539	-0.06	-0.0805537	-0.0903393	-0.0531279	-0.0519642
355	0.071	-0.0582389	-0.0582915	-0.0575961	-0.0572252	-0.0594523	-0.06	-0.0805292	-0.0903116	-0.0531139	-0.0519492
356	0.0712	-0.0582409	-0.0582933	-0.0575961	-0.0572255	-0.0594506	-0.06	-0.0805051	-0.0902834	-0.0530999	-0.0519342
357	0.0714	-0.0582428	-0.0582951	-0.0575961	-0.0572258	-0.0594491	-0.06	-0.0804811	-0.090255	-0.0530859	-0.0519193
358	0.0716	-0.0582448	-0.0582968	-0.0575961	-0.0572261	-0.0594475	-0.06	-0.0804574	-0.0902263	-0.0530719	-0.0519044
