TimeSlice	Time	L RG ext IN	L RG flx IN	L RG ext	L RG flx	R RG ext IN	R RG flx IN	R RG ext	R RG flx	L c1	R c1	L V3	R V3
12184	2.4368	-0.0587613	-0.057131	-0.0598357	-0.0573366	-0.055741	-0.0599993	-0.0567037	-0.0628178	-0.057131	-0.0599993	-0.0591277	-0.0558237
12185	2.437	-0.058785	-0.0571031	-0.0598538	-0.0573075	-0.0557455	-0.0599993	-0.0567082	-0.0628326	-0.0571031	-0.0599993	-0.0591522	-0.0558268
12186	2.4372	-0.0588088	-0.057075	-0.0598719	-0.0572782	-0.05575	-0.0599993	-0.0567128	-0.0628475	-0.057075	-0.0599993	-0.0591768	-0.05583
12187	2.4374	-0.0588327	-0.0570467	-0.05989	-0.0572485	-0.0557547	-0.0599994	-0.0567173	-0.0628623	-0.0570467	-0.0599994	-0.0592015	-0.0558332
12188	2.4376	-0.0588567	-0.0570181	-0.0599082	-0.0572185	-0.0557594	-0.0599994	-0.0567219	-0.0628772	-0.0570181	-0.0599994	-0.0592263	-0.0558365
12189	2.4378	-0.0588808	-0.0569894	-0.0599264	-0.0571882	-0.0557641	-0.0599994	-0.0567265	-0.0628921	-0.0569894	-0.0599994	-0.0592512	-0.0558399
12190	2.438	-0.058905	-0.0569604	-0.0599446	-0.0571575	-0.055769	-0.0599994	-0.0567312	-0.062907	-0.0569604	-0.0599994	-0.0592762	-0.0558433
12191	2.4382	-0.0589293	-0.0569313	-0.0599629	-0.0571265	-0.0557739	-0.0599995	-0.0567359	-0.0629219	-0.0569313	-0.0599995	-0.0593013	-0.0558468
12192	2.4384	-0.0589537	-0.0569019	-0.0599812	-0.0570952	-0.0557788	-0.0599995	-0.0567406	-0.0629369	-0.0569019	-0.0599995	-0.0593265	-0.0558503
12193	2.4386	-0.0589782	-0.0568723	-0.0599995	-0.0570635	-0.0557838	-0.0599995	-0.0567454	-0.0629519	-0.0568723	-0.0599995	-0.0593518	-0.0558539
12194	2.4388	-0.0590028	-0.0568425	-0.0600178	-0.0570315	-0.0557889	-0.0599995	-0.0567502	-0.0629669	-0.0568425	-0.0599995	-0.0593771	-0.0558575
12195	2.439	-0.0590264	-0.0568125	-0.0600362	-0.0569991	-0.0557941	-0.0599995	-0.056755	-0.0629819	-0.0568125	-0.0599995	-0.0594016	-0.0558612
12196	2.4392	-0.0590492	-0.0567822	-0.0600546	-0.0569663	-0.0557993	-0.0599996	-0.0567599	-0.062997	-0.0567822	-0.0599996	-0.059425	-0.055865
12197	2.4394	-0.059071	-0.0567517	-0.0600731	-0.0569333	-0.0558045	-0.0599996	-0.0567647	-0.063012	-0.0567517	-0.0599996	-0.0594476	-0.0558688
12198	2.4396	-0.059092	-0.056721	-0.0600915	-0.0569	-0.0558098	-0.0599996	-0.0567697	-0.0630272	-0.056721	-0.0599996	-0.0594692	-0.0558727
12199	2.4398	-0.0591121	-0.0566901	-0.06011	-0.0568665	-0.0558151	-0.0599996	-0.0567746	-0.0630423	-0.0566901	-0.0599996	-0.05949	-0.0558766
12200	2.44	-0.0591315	-0.056659	-0.0601286	-0.0568327	-0.0558205	-0.0599996	-0.0567796	-0.0630575	-0.056659	-0.0599996	-0.05951	-0.0558805
12201	2.4402	-0.0591501	-0.0566277	-0.0601471	-0.0567988	-0.055826	-0.0599996	-0.0567846	-0.0630727	-0.0566277	-0.0599996	-0.0595293	-0.0558845
12202	2.4404	-0.0591679	-0.0565961	-0.0601657	-0.0567647	-0.0558314	-0.0599997	-0.0567896	-0.063088	-0.0565961	-0.0599997	-0.0595477	-0.0558886
12203	2.4406	-0.0591851	-0.0565644	-0.0601844	-0.0567305	-0.0558369	-0.0599997	-0.0567947	-0.0631032	-0.0565644	-0.0599997	-0.0595654	-0.0558927
12204	2.4408	-0.0592016	-0.0565325	-0.060203	-0.0566962	-0.0558424	-0.0599997	-0.0567998	-0.0631185	-0.0565325	-0.0599997	-0.0595825	-0.0558968
12205	2.441	-0.0592175	-0.0565004	-0.0602217	-0.0566618	-0.055848	-0.0599997	-0.0568049	-0.0631339	-0.0565004	-0.0599997	-0.0595989	-0.055901
12206	2.4412	-0.0592327	-0.0564681	-0.0602405	-0.0566273	-0.0558536	-0.0599997	-0.05681	-0.0631492	-0.0564681	-0.0599997	-0.0596146	-0.0559052
12207	2.4414	-0.0592473	-0.0564358	-0.0602592	-0.0565928	-0.0558592	-0.0599997	-0.0568152	-0.0631646	-0.0564358	-0.0599997	-0.0596297	-0.0559095
12208	2.4416	-0.0592614	-0.0564032	-0.060278	-0.0565582	-0.0558648	-0.0599997	-0.0568203	-0.0631801	-0.0564032	-0.0599997	-0.0596442	-0.0559139
12209	2.4418	-0.0592749	-0.0563706	-0.0602968	-0.0565236	-0.0558705	-0.0599997	-0.0568255	-0.0631955	-0.0563706	-0.0599997	-0.0596582	-0.0559182
12210	2.442	-0.0592879	-0.0563378	-0.0603157	-0.056489	-0.0558761	-0.0599997	-0.0568308	-0.063211	-0.0563378	-0.0599997	-0.0596716	-0.0559226
12211	2.4422	-0.0593004	-0.0563049	-0.0603345	-0.0564544	-0.0558818	-0.0599998	-0.056836	-0.0632265	-0.0563049	-0.0599998	-0.0596844	-0.0559271
12212	2.4424	-0.0593124	-0.0562719	-0.0603534	-0.0564199	-0.0558875	-0.0599998	-0.0568413	-0.063242	-0.0562719	-0.0599998	-0.0596968	-0.0559315
12213	2.4426	-0.059324	-0.0562389	-0.0603723	-0.0563854	-0.0558933	-0.0599998	-0.0568465	-0.0632575	-0.0562389	-0.0599998	-0.0597087	-0.0559361
12214	2.4428	-0.0593351	-0.0562058	-0.0603912	-0.0563509	-0.055899	-0.0599998	-0.0568518	-0.0632731	-0.0562058	-0.0599998	-0.0597201	-0.0559406
12215	2.443	-0.0593458	-0.0561726	-0.0604101	-0.0563165	-0.0559048	-0.0599998	-0.0568571	-0.0632886	-0.0561726	-0.0599998	-0.0597311	-0.0559452
12216	2.4432	-0.059356	-0.0561394	-0.060429	-0.0562822	-0.0559105	-0.0599998	-0.0568625	-0.0633042	-0.0561394	-0.0599998	-0.0597416	-0.0559499
12217	2.4434	-0.0593659	-0.0561062	-0.060448	-0.0562479	-0.0559163	-0.0599998	-0.0568678	-0.0633197	-0.0561062	-0.0599998	-0.0597518	-0.0559545
12218	2.4436	-0.0593754	-0.056073	-0.0604669	-0.0562138	-0.0559221	-0.0599998	-0.0568732	-0.0633353	-0.056073	-0.0599998	-0.0597615	-0.0559592
12219	2.4438	-0.0593846	-0.0560397	-0.0604858	-0.0561797	-0.0559279	-0.0599998	-0.0568785	-0.0633508	-0.0560397	-0.0599998	-0.0597709	-0.055964
12220	2.444	-0.0593934	-0.0560065	-0.0605047	-0.0561458	-0.0559337	-0.0599998	-0.0568839	-0.0633663	-0.0560065	-0.0599998	-0.0597798	-0.0559687
12221	2.4442	-0.0594018	-0.0559733	-0.0605236	-0.056112	-0.0559395	-0.0599998	-0.0568893	-0.0633818	-0.0559733	-0.0599998	-0.0597885	-0.0559735
12222	2.4444	-0.0594099	-0.0559401	-0.0605425	-0.0560784	-0.0559453	-0.0599998	-0.0568947	-0.0633973	-0.0559401	-0.0599998	-0.0597968	-0.0559784
12223	2.4446	-0.0594178	-0.055907	-0.0605614	-0.0560448	-0.0559512	-0.0599999	-0.0569002	-0.0634128	-0.055907	-0.0599999	-0.0598047	-0.0559832
12224	2.4448	-0.0594253	-0.0558739	-0.0605802	-0.0560115	-0.055957	-0.0599999	-0.0569056	-0.0634282	-0.0558739	-0.0599999	-0.0598124	-0.0559881
12225	2.445	-0.0594326	-0.0558409	-0.060599	-0.0559782	-0.0559629	-0.0599999	-0.056911	-0.0634436	-0.0558409	-0.0599999	-0.0598198	-0.055993
12226	2.4452	-0.0594395	-0.055808	-0.0606178	-0.0559452	-0.0559687	-0.0599999	-0.0569165	-0.0634589	-0.055808	-0.0599999	-0.0598268	-0.055998
12227	2.4454	-0.0594463	-0.0557752	-0.0606365	-0.0559123	-0.0559746	-0.0599999	-0.0569219	-0.0634742	-0.0557752	-0.0599999	-0.0598336	-0.0560029
12228	2.4456	-0.0594527	-0.0557425	-0.0606552	-0.0558796	-0.0559804	-0.0599999	-0.0569274	-0.0634895	-0.0557425	-0.0599999	-0.0598401	-0.0560079
12229	2.4458	-0.059459	-0.0557098	-0.0606739	-0.0558471	-0.0559863	-0.0599999	-0.0569328	-0.0635047	-0.0557098	-0.0599999	-0.0598464	-0.056013
12230	2.446	-0.059465	-0.0556774	-0.0606925	-0.0558147	-0.0559921	-0.0599999	-0.0569383	-0.0635198	-0.0556774	-0.0599999	-0.0598524	-0.056018
12231	2.4462	-0.0594707	-0.055645	-0.060711	-0.0557826	-0.055998	-0.0599999	-0.0569438	-0.0635349	-0.055645	-0.0599999	-0.0598582	-0.0560231
12232	2.4464	-0.0594763	-0.0556128	-0.0607295	-0.0557506	-0.0560039	-0.0599999	-0.0569493	-0.0635499	-0.0556128	-0.0599999	-0.0598638	-0.0560282
12233	2.4466	-0.0594817	-0.0555807	-0.0607479	-0.0557189	-0.0560097	-0.0599999	-0.0569547	-0.0635648	-0.0555807	-0.0599999	-0.0598691	-0.0560333
12234	2.4468	-0.0594869	-0.0555487	-0.0607662	-0.0556874	-0.0560156	-0.0599999	-0.0569602	-0.0635797	-0.0555487	-0.0599999	-0.0598742	-0.0560385
12235	2.447	-0.0594918	-0.055517	-0.0607844	-0.0556561	-0.0560215	-0.0599999	-0.0569657	-0.0635944	-0.055517	-0.0599999	-0.0598792	-0.0560436
12236	2.4472	-0.0594966	-0.0554854	-0.0608026	-0.055625	-0.0560274	-0.0599999	-0.0569712	-0.0636091	-0.0554854	-0.0599999	-0.0598839	-0.0560488
12237	2.4474	-0.0595013	-0.055454	-0.0608207	-0.0555941	-0.0560332	-0.0599999	-0.0569766	-0.0636237	-0.055454	-0.0599999	-0.0598885	-0.056054
12238	2.4476	-0.0595057	-0.0554228	-0.0608387	-0.0555634	-0.0560391	-0.0599999	-0.0569821	-0.0636382	-0.0554228	-0.0599999	-0.0598928	-0.0560592
12239	2.4478	-0.05951	-0.0553917	-0.0608566	-0.055533	-0.056045	-0.0599999	-0.0569876	-0.0636526	-0.0553917	-0.0599999	-0.059897	-0.0560645
12240	2.448	-0.0595142	-0.0553609	-0.0608744	-0.0555028	-0.0560509	-0.0599999	-0.056993	-0.0636669	-0.0553609	-0.0599999	-0.0599011	-0.0560697
12241	2.4482	-0.0595182	-0.0553303	-0.0608921	-0.0554729	-0.0560567	-0.0599999	-0.0569985	-0.063681	-0.0553303	-0.0599999	-0.059905	-0.056075
12242	2.4484	-0.0595221	-0.0552998	-0.0609097	-0.0554432	-0.0560626	-0.0599999	-0.057004	-0.0636951	-0.0552998	-0.0599999	-0.0599087	-0.0560803
12243	2.4486	-0.0595258	-0.0552696	-0.0609272	-0.0554137	-0.0560685	-0.0599999	-0.0570094	-0.0637091	-0.0552696	-0.0599999	-0.0599123	-0.0560856
12244	2.4488	-0.0595294	-0.0552397	-0.0609445	-0.0553845	-0.0560743	-0.0599999	-0.0570149	-0.0637229	-0.0552397	-0.0599999	-0.0599157	-0.0560909
12245	2.449	-0.0595329	-0.0552099	-0.0609618	-0.0553556	-0.0560802	-0.0599999	-0.0570203	-0.0637366	-0.0552099	-0.0599999	-0.059919	-0.0560962
12246	2.4492	-0.0595363	-0.0551804	-0.0609789	-0.0553269	-0.056086	-0.0599999	-0.0570257	-0.0637502	-0.0551804	-0.0599999	-0.0599222	-0.0561015
12247	2.4494	-0.0595395	-0.0551511	-0.0609959	-0.0552985	-0.0560919	-0.0599999	-0.0570311	-0.0637637	-0.0551511	-0.0599999	-0.0599252	-0.0561069
12248	2.4496	-0.0595427	-0.0551221	-0.0610128	-0.0552703	-0.0560977	-0.0599999	-0.0570365	-0.0637771	-0.0551221	-0.0599999	-0.0599282	-0.0561122
12249	2.4498	-0.0595457	-0.0550933	-0.0610295	-0.0552424	-0.0561036	-0.0599999	-0.0570419	-0.0637903	-0.0550933	-0.0599999	-0.059931	-0.0561176
12250	2.45	-0.0595486	-0.0550647	-0.0610461	-0.0552148	-0.0561094	-0.06	-0.0570473	-0.0638034	-0.0550647	-0.06	-0.0599337	-0.056123
12251	2.4502	-0.0595515	-0.0550365	-0.0610626	-0.0551874	-0.0561152	-0.06	-0.0570527	-0.0638163	-0.0550365	-0.06	-0.0599363	-0.0561284
12252	2.4504	-0.0595542	-0.0550084	-0.0610789	-0.0551603	-0.056121	-0.06	-0.057058	-0.0638291	-0.0550084	-0.06	-0.0599388	-0.0561338
12253	2.4506	-0.0595569	-0.0549807	-0.0610951	-0.0551335	-0.0561269	-0.06	-0.0570634	-0.0638418	-0.0549807	-0.06	-0.0599412	-0.0561392
12254	2.4508	-0.0595594	-0.0549532	-0.0611111	-0.055107	-0.0561327	-0.06	-0.0570687	-0.0638544	-0.0549532	-0.06	-0.0599435	-0.0561446
12255	2.451	-0.0595619	-0.0549259	-0.061127	-0.0550808	-0.0561385	-0.06	-0.057074	-0.0638668	-0.0549259	-0.06	-0.0599457	-0.05615
12256	2.4512	-0.0595643	-0.054899	-0.0611428	-0.0550549	-0.0561443	-0.06	-0.0570793	-0.063879	-0.054899	-0.06	-0.0599478	-0.0561554
12257	2.4514	-0.0595667	-0.0548723	-0.0611584	-0.0550292	-0.05615	-0.06	-0.0570846	-0.0638911	-0.0548723	-0.06	-0.0599499	-0.0561608
12258	2.4516	-0.0595689	-0.0548459	-0.0611738	-0.0550039	-0.0561558	-0.06	-0.0570899	-0.0639031	-0.0548459	-0.06	-0.0599518	-0.0561662
12259	2.4518	-0.0595711	-0.0548198	-0.0611891	-0.0549788	-0.0561616	-0.06	-0.0570951	-0.0639149	-0.0548198	-0.06	-0.0599537	-0.0561716
12260	2.452	-0.0595733	-0.0547939	-0.0612042	-0.0549541	-0.0561673	-0.06	-0.0571003	-0.0639265	-0.0547939	-0.06	-0.0599556	-0.056177
12261	2.4522	-0.0595753	-0.0547683	-0.0612191	-0.0549297	-0.0561731	-0.06	-0.0571056	-0.0639381	-0.0547683	-0.06	-0.0599573	-0.0561824
12262	2.4524	-0.0595773	-0.0547431	-0.0612339	-0.0549055	-0.0561788	-0.06	-0.0571107	-0.0639494	-0.0547431	-0.06	-0.059959	-0.0561878
12263	2.4526	-0.0595793	-0.0547181	-0.0612486	-0.0548817	-0.0561845	-0.06	-0.0571159	-0.0639606	-0.0547181	-0.06	-0.0599606	-0.0561933
12264	2.4528	-0.0595811	-0.0546934	-0.061263	-0.0548582	-0.0561902	-0.06	-0.057121	-0.0639717	-0.0546934	-0.06	-0.0599621	-0.0561987
12265	2.453	-0.059583	-0.054669	-0.0612773	-0.054835	-0.0561959	-0.06	-0.0571262	-0.0639826	-0.054669	-0.06	-0.0599636	-0.0562041
12266	2.4532	-0.0595848	-0.0546449	-0.0612915	-0.0548121	-0.0562016	-0.06	-0.0571313	-0.0639933	-0.0546449	-0.06	-0.059965	-0.0562095
12267	2.4534	-0.0595865	-0.0546211	-0.0613054	-0.0547896	-0.0562072	-0.06	-0.0571363	-0.0640039	-0.0546211	-0.06	-0.0599664	-0.0562149
12268	2.4536	-0.0595882	-0.0545976	-0.0613192	-0.0547674	-0.0562129	-0.06	-0.0571414	-0.0640143	-0.0545976	-0.06	-0.0599677	-0.0562203
12269	2.4538	-0.0595898	-0.0545743	-0.0613328	-0.0547455	-0.0562185	-0.06	-0.0571464	-0.0640246	-0.0545743	-0.06	-0.059969	-0.0562256
12270	2.454	-0.0595914	-0.0545514	-0.0613463	-0.0547239	-0.0562241	-0.06	-0.0571514	-0.0640347	-0.0545514	-0.06	-0.0599702	-0.056231
12271	2.4542	-0.0595929	-0.0545288	-0.0613596	-0.0547027	-0.0562297	-0.06	-0.0571564	-0.0640447	-0.0545288	-0.06	-0.0599714	-0.0562364
12272	2.4544	-0.0595944	-0.0545065	-0.0613727	-0.0546818	-0.0562353	-0.06	-0.0571614	-0.0640545	-0.0545065	-0.06	-0.0599725	-0.0562418
12273	2.4546	-0.0595959	-0.0544845	-0.0613856	-0.0546613	-0.0562409	-0.06	-0.0571663	-0.0640641	-0.0544845	-0.06	-0.0599736	-0.0562471
12274	2.4548	-0.0595973	-0.0544628	-0.0613984	-0.0546411	-0.0562465	-0.06	-0.0571712	-0.0640736	-0.0544628	-0.06	-0.0599746	-0.0562524
12275	2.455	-0.0595987	-0.0544414	-0.061411	-0.0546213	-0.056252	-0.06	-0.0571761	-0.064083	-0.0544414	-0.06	-0.0599756	-0.0562578
12276	2.4552	-0.0596001	-0.0544203	-0.0614234	-0.0546018	-0.0562575	-0.06	-0.0571809	-0.0640921	-0.0544203	-0.06	-0.0599766	-0.0562631
12277	2.4554	-0.0596014	-0.0543995	-0.0614357	-0.0545826	-0.056263	-0.06	-0.0571857	-0.0641012	-0.0543995	-0.06	-0.0599775	-0.0562684
12278	2.4556	-0.0596027	-0.0543791	-0.0614478	-0.0545639	-0.0562685	-0.06	-0.0571905	-0.0641101	-0.0543791	-0.06	-0.0599784	-0.0562737
12279	2.4558	-0.0596039	-0.0543589	-0.0614597	-0.0545454	-0.0562739	-0.06	-0.0571953	-0.0641188	-0.0543589	-0.06	-0.0599792	-0.056279
12280	2.456	-0.0596052	-0.0543391	-0.0614714	-0.0545274	-0.0562794	-0.06	-0.0572	-0.0641274	-0.0543391	-0.06	-0.05998	-0.0562842
12281	2.4562	-0.0596064	-0.0543195	-0.061483	-0.0545097	-0.0562848	-0.06	-0.0572047	-0.0641358	-0.0543195	-0.06	-0.0599808	-0.0562895
12282	2.4564	-0.0596075	-0.0543003	-0.0614944	-0.0544924	-0.0562902	-0.06	-0.0572094	-0.064144	-0.0543003	-0.06	-0.0599816	-0.0562947
12283	2.4566	-0.0596087	-0.0542814	-0.0615056	-0.0544754	-0.0562956	-0.06	-0.0572141	-0.0641522	-0.0542814	-0.06	-0.0599823	-0.0563
12284	2.4568	-0.0596098	-0.0542628	-0.0615166	-0.0544589	-0.0563009	-0.06	-0.0572187	-0.0641601	-0.0542628	-0.06	-0.059983	-0.0563052
12285	2.457	-0.0596109	-0.0542445	-0.0615275	-0.0544427	-0.0563063	-0.06	-0.0572233	-0.0641679	-0.0542445	-0.06	-0.0599836	-0.0563104
12286	2.4572	-0.059612	-0.0542266	-0.0615382	-0.0544269	-0.0563116	-0.06	-0.0572278	-0.0641756	-0.0542266	-0.06	-0.0599843	-0.0563155
12287	2.4574	-0.059613	-0.0542089	-0.0615488	-0.0544114	-0.0563169	-0.06	-0.0572323	-0.0641831	-0.0542089	-0.06	-0.0599849	-0.0563207
12288	2.4576	-0.059614	-0.0541916	-0.0615591	-0.0543964	-0.0563222	-0.06	-0.0572368	-0.0641905	-0.0541916	-0.06	-0.0599855	-0.0563258
12289	2.4578	-0.059615	-0.0541746	-0.0615693	-0.0543818	-0.0563274	-0.06	-0.0572413	-0.0641977	-0.0541746	-0.06	-0.0599861	-0.0563309
12290	2.458	-0.059616	-0.0541579	-0.0615793	-0.0543675	-0.0563326	-0.06	-0.0572457	-0.0642048	-0.0541579	-0.06	-0.0599866	-0.056336
12291	2.4582	-0.059617	-0.0541415	-0.0615892	-0.0543537	-0.0563378	-0.06	-0.0572501	-0.0642117	-0.0541415	-0.06	-0.0599871	-0.0563411
12292	2.4584	-0.0596179	-0.0541255	-0.0615989	-0.0543402	-0.056343	-0.06	-0.0572545	-0.0642185	-0.0541255	-0.06	-0.0599876	-0.0563462
12293	2.4586	-0.0596189	-0.0541097	-0.0616084	-0.0543271	-0.0563481	-0.06	-0.0572588	-0.0642251	-0.0541097	-0.06	-0.0599881	-0.0563512
12294	2.4588	-0.0596198	-0.0540943	-0.0616177	-0.0543145	-0.0563532	-0.06	-0.0572631	-0.0642316	-0.0540943	-0.06	-0.0599886	-0.0563562
12295	2.459	-0.0596207	-0.0540792	-0.0616269	-0.0543023	-0.0563583	-0.06	-0.0572674	-0.0642379	-0.0540792	-0.06	-0.059989	-0.0563612
12296	2.4592	-0.0596215	-0.0540645	-0.0616359	-0.0542904	-0.0563634	-0.06	-0.0572716	-0.0642441	-0.0540645	-0.06	-0.0599895	-0.0563662
12297	2.4594	-0.0596224	-0.05405	-0.0616448	-0.054279	-0.0563684	-0.06	-0.0572758	-0.0642502	-0.05405	-0.06	-0.0599899	-0.0563711
12298	2.4596	-0.0596232	-0.0540359	-0.0616535	-0.054268	-0.0563735	-0.06	-0.05728	-0.0642561	-0.0540359	-0.06	-0.0599903	-0.056376
12299	2.4598	-0.0596241	-0.0540221	-0.061662	-0.0542574	-0.0563785	-0.06	-0.0572841	-0.0642619	-0.0540221	-0.06	-0.0599907	-0.0563809
12300	2.46	-0.0596249	-0.0540086	-0.0616703	-0.0542473	-0.0563834	-0.06	-0.0572882	-0.0642675	-0.0540086	-0.06	-0.059991	-0.0563858
12301	2.4602	-0.0596257	-0.0539955	-0.0616785	-0.0542375	-0.0563883	-0.06	-0.0572923	-0.064273	-0.0539955	-0.06	-0.0599914	-0.0563906
12302	2.4604	-0.0596265	-0.0539827	-0.0616866	-0.0542282	-0.0563932	-0.06	-0.0572963	-0.0642783	-0.0539827	-0.06	-0.0599917	-0.0563955
12303	2.4606	-0.0596273	-0.0539702	-0.0616944	-0.0542194	-0.0563981	-0.06	-0.0573003	-0.0642836	-0.0539702	-0.06	-0.059992	-0.0564003
12304	2.4608	-0.059628	-0.053958	-0.0617022	-0.0542109	-0.056403	-0.06	-0.0573043	-0.0642886	-0.053958	-0.06	-0.0599924	-0.056405
12305	2.461	-0.0596288	-0.0539462	-0.0617097	-0.0542029	-0.0564078	-0.06	-0.0573082	-0.0642936	-0.0539462	-0.06	-0.0599927	-0.0564098
12306	2.4612	-0.0596295	-0.0539347	-0.0617171	-0.0541953	-0.0564126	-0.06	-0.0573121	-0.0642984	-0.0539347	-0.06	-0.0599929	-0.0564145
12307	2.4614	-0.0596302	-0.0539235	-0.0617243	-0.0541881	-0.0564173	-0.06	-0.0573159	-0.064303	-0.0539235	-0.06	-0.0599932	-0.0564192
12308	2.4616	-0.059631	-0.0539126	-0.0617314	-0.0541814	-0.0564221	-0.06	-0.0573198	-0.0643076	-0.0539126	-0.06	-0.0599935	-0.0564238
12309	2.4618	-0.0596317	-0.0539021	-0.0617383	-0.0541752	-0.0564268	-0.06	-0.0573236	-0.064312	-0.0539021	-0.06	-0.0599937	-0.0564285
12310	2.462	-0.0596324	-0.0538919	-0.0617451	-0.0541693	-0.0564314	-0.06	-0.0573273	-0.0643162	-0.0538919	-0.06	-0.059994	-0.0564331
12311	2.4622	-0.0596331	-0.0538821	-0.0617517	-0.0541639	-0.0564361	-0.06	-0.0573311	-0.0643203	-0.0538821	-0.06	-0.0599942	-0.0564377
12312	2.4624	-0.0596337	-0.0538725	-0.0617581	-0.054159	-0.0564407	-0.06	-0.0573348	-0.0643243	-0.0538725	-0.06	-0.0599944	-0.0564422
12313	2.4626	-0.0596344	-0.0538633	-0.0617644	-0.0541544	-0.0564453	-0.06	-0.0573384	-0.0643282	-0.0538633	-0.06	-0.0599947	-0.0564467
12314	2.4628	-0.0596351	-0.0538545	-0.0617705	-0.0541503	-0.0564498	-0.06	-0.057342	-0.0643319	-0.0538545	-0.06	-0.0599949	-0.0564512
12315	2.463	-0.0596357	-0.0538459	-0.0617765	-0.0541467	-0.0564543	-0.06	-0.0573456	-0.0643355	-0.0538459	-0.06	-0.0599951	-0.0564557
12316	2.4632	-0.0596363	-0.0538377	-0.0617824	-0.0541435	-0.0564588	-0.06	-0.0573492	-0.064339	-0.0538377	-0.06	-0.0599953	-0.0564601
12317	2.4634	-0.059637	-0.0538298	-0.061788	-0.0541407	-0.0564633	-0.06	-0.0573527	-0.0643423	-0.0538298	-0.06	-0.0599955	-0.0564645
12318	2.4636	-0.0596376	-0.0538223	-0.0617936	-0.0541383	-0.0564677	-0.06	-0.0573562	-0.0643455	-0.0538223	-0.06	-0.0599956	-0.0564689
12319	2.4638	-0.0596382	-0.053815	-0.0617989	-0.0541364	-0.0564721	-0.06	-0.0573597	-0.0643486	-0.053815	-0.06	-0.0599958	-0.0564733
12320	2.464	-0.0596388	-0.0538081	-0.0618042	-0.054135	-0.0564764	-0.06	-0.0573631	-0.0643515	-0.0538081	-0.06	-0.059996	-0.0564776
12321	2.4642	-0.0596394	-0.0538016	-0.0618092	-0.054134	-0.0564808	-0.06	-0.0573665	-0.0643543	-0.0538016	-0.06	-0.0599961	-0.0564819
12322	2.4644	-0.05964	-0.0537953	-0.0618142	-0.0541334	-0.056485	-0.06	-0.0573698	-0.064357	-0.0537953	-0.06	-0.0599963	-0.0564861
12323	2.4646	-0.0596406	-0.0537894	-0.061819	-0.0541333	-0.0564893	-0.06	-0.0573731	-0.0643596	-0.0537894	-0.06	-0.0599964	-0.0564903
12324	2.4648	-0.0596412	-0.0537839	-0.0618236	-0.0541336	-0.0564935	-0.06	-0.0573764	-0.064362	-0.0537839	-0.06	-0.0599966	-0.0564945
12325	2.465	-0.0596417	-0.0537786	-0.0618281	-0.0541343	-0.0564977	-0.06	-0.0573797	-0.0643643	-0.0537786	-0.06	-0.0599967	-0.0564987
12326	2.4652	-0.0596423	-0.0537737	-0.0618324	-0.0541355	-0.0565019	-0.06	-0.0573829	-0.0643665	-0.0537737	-0.06	-0.0599968	-0.0565028
12327	2.4654	-0.0596429	-0.0537691	-0.0618366	-0.0541371	-0.056506	-0.06	-0.0573861	-0.0643685	-0.0537691	-0.06	-0.059997	-0.0565069
12328	2.4656	-0.0596434	-0.0537649	-0.0618407	-0.0541392	-0.0565101	-0.06	-0.0573893	-0.0643705	-0.0537649	-0.06	-0.0599971	-0.056511
12329	2.4658	-0.059644	-0.0537609	-0.0618446	-0.0541417	-0.0565142	-0.06	-0.0573924	-0.0643722	-0.0537609	-0.06	-0.0599972	-0.056515
12330	2.466	-0.0596445	-0.0537573	-0.0618483	-0.0541446	-0.0565182	-0.06	-0.0573955	-0.0643739	-0.0537573	-0.06	-0.0599973	-0.056519
12331	2.4662	-0.059645	-0.0537541	-0.061852	-0.054148	-0.0565222	-0.06	-0.0573985	-0.0643755	-0.0537541	-0.06	-0.0599974	-0.056523
12332	2.4664	-0.0596456	-0.0537511	-0.0618554	-0.0541518	-0.0565262	-0.06	-0.0574016	-0.0643769	-0.0537511	-0.06	-0.0599975	-0.0565269
12333	2.4666	-0.0596461	-0.0537485	-0.0618588	-0.054156	-0.0565301	-0.06	-0.0574046	-0.0643782	-0.0537485	-0.06	-0.0599976	-0.0565309
12334	2.4668	-0.0596466	-0.0537462	-0.061862	-0.0541606	-0.056534	-0.06	-0.0574075	-0.0643793	-0.0537462	-0.06	-0.0599977	-0.0565347
12335	2.467	-0.0596471	-0.0537442	-0.061865	-0.0541657	-0.0565379	-0.06	-0.0574104	-0.0643804	-0.0537442	-0.06	-0.0599978	-0.0565386
12336	2.4672	-0.0596476	-0.0537426	-0.0618679	-0.0541712	-0.0565417	-0.06	-0.0574133	-0.0643813	-0.0537426	-0.06	-0.0599979	-0.0565424
12337	2.4674	-0.0596481	-0.0537412	-0.0618707	-0.0541771	-0.0565455	-0.06	-0.0574162	-0.0643821	-0.0537412	-0.06	-0.059998	-0.0565462
12338	2.4676	-0.0596486	-0.0537402	-0.0618734	-0.0541834	-0.0565493	-0.06	-0.057419	-0.0643828	-0.0537402	-0.06	-0.059998	-0.0565499
12339	2.4678	-0.0596491	-0.0537396	-0.0618758	-0.0541902	-0.0565531	-0.06	-0.0574218	-0.0643834	-0.0537396	-0.06	-0.0599981	-0.0565536
12340	2.468	-0.0596496	-0.0537392	-0.0618782	-0.0541973	-0.0565568	-0.06	-0.0574246	-0.0643838	-0.0537392	-0.06	-0.0599982	-0.0565573
