TimeSlice	Time	L Ank flx Ia	L Ank ext Ia	L Ank flx Ia IN	L Ank ext Ia IN	L Ank ext Ib	L Ank flx Ib	L Ank MN ext	L Ank MN flx	L Ank MN flx RE	L Ank MN ext RE
177	0.0354	-0.0607534	-0.0600666	-0.0599982	-0.0599992	-0.0599573	-0.0597553	-0.0787091	-0.0967104	-0.0563955	-0.0545492
178	0.0356	-0.0607564	-0.0600662	-0.0599982	-0.0599992	-0.059959	-0.0597545	-0.0786249	-0.0967034	-0.0563803	-0.0545229
179	0.0358	-0.0607594	-0.0600659	-0.0599982	-0.0599992	-0.0599606	-0.0597537	-0.0785413	-0.0966962	-0.0563651	-0.0544968
180	0.036	-0.0607625	-0.0600655	-0.0599982	-0.0599992	-0.0599622	-0.0597525	-0.0784583	-0.0966887	-0.0563499	-0.0544707
181	0.0362	-0.0607655	-0.0600653	-0.0599982	-0.0599992	-0.0599636	-0.0597515	-0.0783759	-0.0966811	-0.0563346	-0.0544447
182	0.0364	-0.0607686	-0.060065	-0.0599982	-0.0599992	-0.0599651	-0.0597504	-0.0782941	-0.0966731	-0.0563194	-0.0544188
183	0.0366	-0.0607716	-0.0600647	-0.0599982	-0.0599992	-0.0599664	-0.0597494	-0.0782129	-0.0966649	-0.0563041	-0.0543929
184	0.0368	-0.0607747	-0.0600645	-0.0599982	-0.0599992	-0.0599678	-0.0597485	-0.0781323	-0.0966565	-0.0562888	-0.0543671
185	0.037	-0.0607778	-0.0600644	-0.0599982	-0.0599992	-0.059969	-0.0597472	-0.0780522	-0.0966479	-0.0562734	-0.0543415
186	0.0372	-0.0607808	-0.0600642	-0.0599982	-0.0599992	-0.0599702	-0.0597459	-0.0779728	-0.0966391	-0.0562581	-0.0543159
187	0.0374	-0.0607839	-0.0600641	-0.0599982	-0.0599992	-0.0599714	-0.0597447	-0.0778939	-0.09663	-0.0562427	-0.0542904
188	0.0376	-0.060787	-0.060064	-0.0599982	-0.0599992	-0.0599725	-0.0597435	-0.0778156	-0.0966207	-0.0562274	-0.0542649
189	0.0378	-0.0607901	-0.0600639	-0.0599982	-0.0599992	-0.0599736	-0.0597424	-0.0777379	-0.0966113	-0.056212	-0.0542396
190	0.038	-0.0607932	-0.0600638	-0.0599982	-0.0599992	-0.0599746	-0.0597409	-0.0776608	-0.0966016	-0.0561966	-0.0542143
191	0.0382	-0.0607963	-0.0600638	-0.0599982	-0.0599992	-0.0599756	-0.0597394	-0.0775842	-0.0965917	-0.0561811	-0.0541892
192	0.0384	-0.0607995	-0.0600638	-0.0599982	-0.0599992	-0.0599766	-0.059738	-0.0775082	-0.0965816	-0.0561657	-0.0541641
193	0.0386	-0.0608026	-0.0600638	-0.0599982	-0.0599992	-0.0599775	-0.0597367	-0.0774328	-0.0965713	-0.0561503	-0.0541391
194	0.0388	-0.0608057	-0.0600638	-0.0599982	-0.0599992	-0.0599784	-0.0597354	-0.0773579	-0.0965608	-0.0561348	-0.0541142
195	0.039	-0.0608088	-0.0600639	-0.0599982	-0.0599992	-0.0599792	-0.0597336	-0.0772836	-0.0965501	-0.0561193	-0.0540894
196	0.0392	-0.060812	-0.0600639	-0.0599982	-0.0599992	-0.05998	-0.059732	-0.0772098	-0.0965392	-0.0561038	-0.0540647
197	0.0394	-0.0608151	-0.060064	-0.0599982	-0.0599992	-0.0599808	-0.0597303	-0.0771366	-0.0965281	-0.0560883	-0.0540401
198	0.0396	-0.0608183	-0.0600641	-0.0599982	-0.0599992	-0.0599816	-0.0597288	-0.0770639	-0.0965168	-0.0560728	-0.0540156
199	0.0398	-0.0608214	-0.0600642	-0.0599982	-0.0599992	-0.0599823	-0.0597273	-0.0769918	-0.0965053	-0.0560573	-0.0539911
200	0.04	-0.0608246	-0.0600644	-0.0599982	-0.0599992	-0.059983	-0.0597253	-0.0769201	-0.0964937	-0.0560418	-0.0539668
201	0.0402	-0.0608277	-0.0600645	-0.0599982	-0.0599992	-0.0599837	-0.0597234	-0.076849	-0.0964818	-0.0560262	-0.0539425
202	0.0404	-0.0608309	-0.0600647	-0.0599982	-0.0599992	-0.0599843	-0.0597216	-0.0767785	-0.0964698	-0.0560107	-0.0539184
203	0.0406	-0.0608341	-0.0600649	-0.0599982	-0.0599992	-0.0599849	-0.0597199	-0.0767084	-0.0964575	-0.0559951	-0.0538943
204	0.0408	-0.0608372	-0.060065	-0.0599982	-0.0599992	-0.0599855	-0.0597182	-0.0766389	-0.0964451	-0.0559795	-0.0538703
205	0.041	-0.0608404	-0.0600653	-0.0599982	-0.0599992	-0.0599861	-0.059716	-0.0765699	-0.0964325	-0.0559639	-0.0538464
206	0.0412	-0.0608436	-0.0600655	-0.0599982	-0.0599992	-0.0599866	-0.0597139	-0.0765013	-0.0964197	-0.0559484	-0.0538226
207	0.0414	-0.0608467	-0.0600657	-0.0599982	-0.0599992	-0.0599872	-0.0597119	-0.0764333	-0.0964068	-0.0559327	-0.0537989
208	0.0416	-0.0608499	-0.0600659	-0.0599982	-0.0599992	-0.0599877	-0.05971	-0.0763658	-0.0963936	-0.0559171	-0.0537753
209	0.0418	-0.0608531	-0.0600662	-0.0599982	-0.0599992	-0.0599881	-0.0597081	-0.0762987	-0.0963803	-0.0559015	-0.0537518
210	0.042	-0.0608563	-0.0600665	-0.0599982	-0.0599992	-0.0599886	-0.0597058	-0.0762322	-0.0963668	-0.0558859	-0.0537284
211	0.0422	-0.0608595	-0.0600667	-0.0599982	-0.0599992	-0.0599891	-0.0597035	-0.0761661	-0.0963532	-0.0558702	-0.0537051
212	0.0424	-0.0608627	-0.060067	-0.0599982	-0.0599992	-0.0599895	-0.0597013	-0.0761005	-0.0963393	-0.0558546	-0.0536819
213	0.0426	-0.0608659	-0.0600673	-0.0599982	-0.0599992	-0.0599899	-0.0596992	-0.0760353	-0.0963253	-0.0558389	-0.0536587
214	0.0428	-0.0608691	-0.0600676	-0.0599982	-0.0599992	-0.0599903	-0.0596972	-0.0759707	-0.0963111	-0.0558232	-0.0536357
215	0.043	-0.0608723	-0.0600679	-0.0599982	-0.0599992	-0.0599907	-0.0596947	-0.0759065	-0.0962968	-0.0558076	-0.0536127
216	0.0432	-0.0608755	-0.0600682	-0.0599982	-0.0599992	-0.059991	-0.0596922	-0.0758427	-0.0962823	-0.0557919	-0.0535899
217	0.0434	-0.0608787	-0.0600686	-0.0599982	-0.0599992	-0.0599914	-0.0596899	-0.0757794	-0.0962677	-0.0557762	-0.0535671
218	0.0436	-0.0608819	-0.0600689	-0.0599982	-0.0599992	-0.0599917	-0.0596877	-0.0757165	-0.0962528	-0.0557605	-0.0535444
219	0.0438	-0.0608851	-0.0600692	-0.0599982	-0.0599992	-0.059992	-0.0596855	-0.0756541	-0.0962379	-0.0557448	-0.0535219
220	0.044	-0.0608883	-0.0600696	-0.0599982	-0.0599992	-0.0599924	-0.0596829	-0.0755921	-0.0962228	-0.0557291	-0.0534994
221	0.0442	-0.0608915	-0.0600699	-0.0599982	-0.0599992	-0.0599927	-0.0596804	-0.0755305	-0.0962076	-0.0557133	-0.053477
222	0.0444	-0.0608947	-0.0600703	-0.0599982	-0.0599992	-0.0599929	-0.0596779	-0.0754694	-0.0961922	-0.0556976	-0.0534547
223	0.0446	-0.0608979	-0.0600706	-0.0599982	-0.0599992	-0.0599932	-0.0596756	-0.0754086	-0.0961766	-0.0556819	-0.0534324
224	0.0448	-0.0609011	-0.060071	-0.0599982	-0.0599992	-0.0599935	-0.0596734	-0.0753483	-0.096161	-0.0556661	-0.0534103
225	0.045	-0.0609043	-0.0600713	-0.0599983	-0.0599992	-0.0599937	-0.0596707	-0.0752884	-0.0961452	-0.0556504	-0.0533883
226	0.0452	-0.0609075	-0.0600717	-0.0599983	-0.0599992	-0.059994	-0.0596681	-0.0752289	-0.0961293	-0.0556346	-0.0533663
227	0.0454	-0.0609108	-0.0600721	-0.0599983	-0.0599992	-0.0599942	-0.0596656	-0.0751698	-0.0961133	-0.0556188	-0.0533445
228	0.0456	-0.060914	-0.0600724	-0.0599983	-0.0599992	-0.0599945	-0.0596633	-0.075111	-0.0960971	-0.0556031	-0.0533227
229	0.0458	-0.0609172	-0.0600728	-0.0599983	-0.0599992	-0.0599947	-0.059661	-0.0750527	-0.0960809	-0.0555873	-0.0533011
230	0.046	-0.0609204	-0.0600732	-0.0599983	-0.0599992	-0.0599949	-0.0596583	-0.0749948	-0.0960645	-0.0555715	-0.0532795
231	0.0462	-0.0609236	-0.0600736	-0.0599983	-0.0599992	-0.0599951	-0.0596557	-0.0749372	-0.0960481	-0.0555557	-0.053258
232	0.0464	-0.0609268	-0.0600739	-0.0599983	-0.0599992	-0.0599953	-0.0596532	-0.07488	-0.0960315	-0.0555399	-0.0532366
233	0.0466	-0.0609301	-0.0600743	-0.0599983	-0.0599992	-0.0599955	-0.0596509	-0.0748231	-0.0960149	-0.0555241	-0.0532152
234	0.0468	-0.0609333	-0.0600747	-0.0599983	-0.0599992	-0.0599956	-0.0596486	-0.0747667	-0.0959982	-0.0555083	-0.053194
235	0.047	-0.0609365	-0.0600751	-0.0599983	-0.0599992	-0.0599958	-0.0596459	-0.0747105	-0.0959814	-0.0554925	-0.0531729
236	0.0472	-0.0609397	-0.0600755	-0.0599983	-0.0599992	-0.059996	-0.0596434	-0.0746548	-0.0959645	-0.0554767	-0.0531518
237	0.0474	-0.0609429	-0.0600758	-0.0599983	-0.0599992	-0.0599961	-0.0596409	-0.0745994	-0.0959476	-0.0554609	-0.0531308
238	0.0476	-0.0609461	-0.0600762	-0.0599983	-0.0599992	-0.0599963	-0.0596386	-0.0745443	-0.0959306	-0.0554451	-0.0531099
239	0.0478	-0.0609494	-0.0600766	-0.0599983	-0.0599992	-0.0599964	-0.0596363	-0.0744896	-0.0959135	-0.0554293	-0.0530891
240	0.048	-0.0609526	-0.060077	-0.0599983	-0.0599992	-0.0599966	-0.0596337	-0.0744352	-0.0958964	-0.0554135	-0.0530684
241	0.0482	-0.0609558	-0.0600773	-0.0599983	-0.0599992	-0.0599967	-0.0596312	-0.0743811	-0.0958792	-0.0553976	-0.0530478
242	0.0484	-0.060959	-0.0600777	-0.0599983	-0.0599992	-0.0599968	-0.0596288	-0.0743273	-0.095862	-0.0553818	-0.0530272
243	0.0486	-0.0609622	-0.0600781	-0.0599983	-0.0599992	-0.059997	-0.0596265	-0.0742739	-0.0958448	-0.055366	-0.0530067
244	0.0488	-0.0609655	-0.0600785	-0.0599983	-0.0599992	-0.0599971	-0.0596243	-0.0742208	-0.0958275	-0.0553502	-0.0529864
245	0.049	-0.0609687	-0.0600788	-0.0599983	-0.0599992	-0.0599972	-0.0596218	-0.074168	-0.0958102	-0.0553343	-0.0529661
246	0.0492	-0.0609719	-0.0600792	-0.0599983	-0.0599992	-0.0599973	-0.0596194	-0.0741155	-0.0957929	-0.0553185	-0.0529458
247	0.0494	-0.0609751	-0.0600796	-0.0599983	-0.0599992	-0.0599974	-0.0596171	-0.0740634	-0.0957755	-0.0553027	-0.0529257
248	0.0496	-0.0609783	-0.0600799	-0.0599983	-0.0599992	-0.0599975	-0.0596149	-0.0740115	-0.0957581	-0.0552869	-0.0529056
249	0.0498	-0.0609815	-0.0600803	-0.0599983	-0.0599992	-0.0599976	-0.0596128	-0.0739599	-0.0957407	-0.055271	-0.0528857
250	0.05	-0.0609847	-0.0600806	-0.0599983	-0.0599992	-0.0599977	-0.0596104	-0.0739086	-0.0957234	-0.0552552	-0.0528658
251	0.0502	-0.060988	-0.060081	-0.0599983	-0.0599992	-0.0599978	-0.0596081	-0.0738576	-0.095706	-0.0552394	-0.0528459
252	0.0504	-0.0609912	-0.0600813	-0.0599983	-0.0599992	-0.0599979	-0.0596058	-0.0738068	-0.0956886	-0.0552236	-0.0528262
253	0.0506	-0.0609944	-0.0600817	-0.0599983	-0.0599992	-0.059998	-0.0596037	-0.0737564	-0.0956712	-0.0552078	-0.0528065
254	0.0508	-0.0609976	-0.060082	-0.0599983	-0.0599992	-0.059998	-0.0596017	-0.0737062	-0.0956538	-0.055192	-0.052787
255	0.051	-0.0610008	-0.0600824	-0.0599983	-0.0599992	-0.0599981	-0.0595994	-0.0736563	-0.0956365	-0.0551761	-0.0527674
256	0.0512	-0.061004	-0.0600827	-0.0599983	-0.0599992	-0.0599982	-0.0595972	-0.0736067	-0.0956191	-0.0551603	-0.052748
257	0.0514	-0.0610072	-0.060083	-0.0599983	-0.0599992	-0.0599983	-0.0595951	-0.0735573	-0.0956018	-0.0551445	-0.0527287
258	0.0516	-0.0610104	-0.0600834	-0.0599984	-0.0599992	-0.0599983	-0.0595931	-0.0735082	-0.0955845	-0.0551287	-0.0527094
259	0.0518	-0.0610136	-0.0600837	-0.0599984	-0.0599992	-0.0599984	-0.0595911	-0.0734594	-0.0955672	-0.0551129	-0.0526902
260	0.052	-0.0610168	-0.060084	-0.0599984	-0.0599992	-0.0599985	-0.059589	-0.0734108	-0.09555	-0.0550972	-0.0526711
261	0.0522	-0.06102	-0.0600843	-0.0599984	-0.0599992	-0.0599985	-0.0595869	-0.0733624	-0.0955328	-0.0550814	-0.052652
262	0.0524	-0.0610232	-0.0600846	-0.0599984	-0.0599992	-0.0599986	-0.0595849	-0.0733143	-0.0955157	-0.0550656	-0.052633
263	0.0526	-0.0610264	-0.0600849	-0.0599984	-0.0599992	-0.0599986	-0.059583	-0.0732665	-0.0954985	-0.0550498	-0.0526141
264	0.0528	-0.0610296	-0.0600852	-0.0599984	-0.0599992	-0.0599987	-0.0595811	-0.0732189	-0.0954814	-0.0550341	-0.0525953
265	0.053	-0.0610328	-0.0600855	-0.0599984	-0.0599992	-0.0599987	-0.0595798	-0.0731715	-0.0954644	-0.0550183	-0.0525765
266	0.0532	-0.061036	-0.0600858	-0.0599984	-0.0599992	-0.0599988	-0.0595785	-0.0731243	-0.0954476	-0.0550025	-0.0525578
267	0.0534	-0.0610392	-0.0600861	-0.0599984	-0.0599992	-0.0599988	-0.0595773	-0.0730774	-0.0954308	-0.0549868	-0.0525392
268	0.0536	-0.0610424	-0.0600864	-0.0599984	-0.0599992	-0.0599989	-0.0595761	-0.0730307	-0.0954143	-0.0549711	-0.0525207
269	0.0538	-0.0610455	-0.0600867	-0.0599984	-0.0599992	-0.0599989	-0.059575	-0.0729843	-0.0953979	-0.0549554	-0.0525022
270	0.054	-0.0610487	-0.0600869	-0.0599984	-0.0599992	-0.059999	-0.0595743	-0.072938	-0.0953816	-0.0549396	-0.0524838
271	0.0542	-0.0610519	-0.0600872	-0.0599984	-0.0599992	-0.059999	-0.0595736	-0.072892	-0.0953656	-0.0549239	-0.0524654
272	0.0544	-0.0610551	-0.0600874	-0.0599984	-0.0599992	-0.059999	-0.059573	-0.0728462	-0.0953498	-0.0549082	-0.0524472
273	0.0546	-0.0610583	-0.0600877	-0.0599984	-0.0599992	-0.0599991	-0.0595723	-0.0728006	-0.0953342	-0.0548926	-0.052429
274	0.0548	-0.0610614	-0.0600879	-0.0599984	-0.0599992	-0.0599991	-0.0595717	-0.0727552	-0.0953188	-0.0548769	-0.0524108
275	0.055	-0.0610646	-0.0600882	-0.0599984	-0.0599992	-0.0599992	-0.0595714	-0.0727101	-0.0953036	-0.0548612	-0.0523927
276	0.0552	-0.0610678	-0.0600884	-0.0599984	-0.0599992	-0.0599992	-0.0595712	-0.0726651	-0.0952886	-0.0548456	-0.0523747
277	0.0554	-0.0610709	-0.0600886	-0.0599984	-0.0599992	-0.0599992	-0.0595709	-0.0726203	-0.0952739	-0.05483	-0.0523568
278	0.0556	-0.0610741	-0.0600889	-0.0599984	-0.0599992	-0.0599992	-0.0595707	-0.0725758	-0.0952595	-0.0548144	-0.0523389
279	0.0558	-0.0610772	-0.0600891	-0.0599984	-0.0599992	-0.0599993	-0.0595704	-0.0725314	-0.0952452	-0.0547988	-0.0523211
280	0.056	-0.0610804	-0.0600893	-0.0599984	-0.0599992	-0.0599993	-0.0595705	-0.0724872	-0.0952312	-0.0547832	-0.0523034
281	0.0562	-0.0610835	-0.0600895	-0.0599984	-0.0599992	-0.0599993	-0.0595705	-0.0724432	-0.0952174	-0.0547677	-0.0522857
282	0.0564	-0.0610867	-0.0600897	-0.0599984	-0.0599992	-0.0599994	-0.0595706	-0.0723994	-0.0952039	-0.0547521	-0.0522681
283	0.0566	-0.0610898	-0.0600899	-0.0599984	-0.0599992	-0.0599994	-0.0595706	-0.0723558	-0.0951906	-0.0547366	-0.0522505
284	0.0568	-0.061093	-0.0600901	-0.0599984	-0.0599992	-0.0599994	-0.0595707	-0.0723123	-0.0951775	-0.0547211	-0.052233
285	0.057	-0.0610961	-0.0600902	-0.0599984	-0.0599992	-0.0599994	-0.059571	-0.0722691	-0.0951647	-0.0547056	-0.0522156
286	0.0572	-0.0610992	-0.0600904	-0.0599984	-0.0599992	-0.0599995	-0.0595713	-0.072226	-0.0951521	-0.0546902	-0.0521982
287	0.0574	-0.0611024	-0.0600906	-0.0599984	-0.0599992	-0.0599995	-0.0595715	-0.0721831	-0.0951397	-0.0546747	-0.0521809
288	0.0576	-0.0611055	-0.0600908	-0.0599984	-0.0599992	-0.0599995	-0.0595718	-0.0721404	-0.0951276	-0.0546593	-0.0521637
289	0.0578	-0.0611086	-0.0600909	-0.0599984	-0.0599992	-0.0599995	-0.0595721	-0.0720978	-0.0951157	-0.0546439	-0.0521465
290	0.058	-0.0611117	-0.0600911	-0.0599984	-0.0599992	-0.0599995	-0.0595726	-0.0720554	-0.0951039	-0.0546286	-0.0521293
291	0.0582	-0.0611148	-0.0600912	-0.0599984	-0.0599992	-0.0599996	-0.059573	-0.0720132	-0.0950925	-0.0546132	-0.0521123
292	0.0584	-0.0611179	-0.0600913	-0.0599984	-0.0599992	-0.0599996	-0.0595735	-0.0719711	-0.0950812	-0.0545979	-0.0520952
293	0.0586	-0.061121	-0.0600915	-0.0599984	-0.0599992	-0.0599996	-0.0595739	-0.0719292	-0.0950701	-0.0545826	-0.0520783
294	0.0588	-0.0611241	-0.0600916	-0.0599984	-0.0599992	-0.0599996	-0.0595743	-0.0718874	-0.0950593	-0.0545673	-0.0520614
295	0.059	-0.0611272	-0.0600917	-0.0599984	-0.0599992	-0.0599996	-0.059575	-0.0718458	-0.0950486	-0.0545521	-0.0520445
296	0.0592	-0.0611303	-0.0600918	-0.0599984	-0.0599992	-0.0599996	-0.0595756	-0.0718044	-0.0950381	-0.0545369	-0.0520277
297	0.0594	-0.0611334	-0.0600919	-0.0599984	-0.0599992	-0.0599996	-0.0595761	-0.0717631	-0.0950279	-0.0545217	-0.052011
298	0.0596	-0.0611364	-0.060092	-0.0599984	-0.0599992	-0.0599997	-0.0595767	-0.0717219	-0.0950178	-0.0545065	-0.0519943
299	0.0598	-0.0611395	-0.0600921	-0.0599984	-0.0599992	-0.0599997	-0.0595772	-0.071681	-0.0950079	-0.0544913	-0.0519777
300	0.06	-0.0611426	-0.0600922	-0.0599984	-0.0599992	-0.0599997	-0.0595779	-0.0716401	-0.0949982	-0.0544762	-0.0519611
301	0.0602	-0.0611456	-0.0600922	-0.0599985	-0.0599992	-0.0599997	-0.0595786	-0.0715994	-0.0949886	-0.0544611	-0.0519446
302	0.0604	-0.0611487	-0.0600923	-0.0599985	-0.0599992	-0.0599997	-0.0595792	-0.0715589	-0.0949793	-0.054446	-0.0519281
303	0.0606	-0.0611517	-0.0600924	-0.0599985	-0.0599992	-0.0599997	-0.0595798	-0.0715185	-0.09497	-0.054431	-0.0519116
304	0.0608	-0.0611548	-0.0600924	-0.0599985	-0.0599992	-0.0599997	-0.0595804	-0.0714782	-0.094961	-0.054416	-0.0518953
305	0.061	-0.0611578	-0.0600925	-0.0599985	-0.0599992	-0.0599997	-0.0595812	-0.0714381	-0.0949521	-0.054401	-0.051879
306	0.0612	-0.0611609	-0.0600925	-0.0599985	-0.0599992	-0.0599998	-0.0595819	-0.0713981	-0.0949433	-0.054386	-0.0518627
307	0.0614	-0.0611639	-0.0600926	-0.0599985	-0.0599992	-0.0599998	-0.0595826	-0.0713582	-0.0949347	-0.0543711	-0.0518465
308	0.0616	-0.0611669	-0.0600926	-0.0599985	-0.0599992	-0.0599998	-0.0595832	-0.0713185	-0.0949263	-0.0543562	-0.0518303
309	0.0618	-0.0611699	-0.0600926	-0.0599985	-0.0599992	-0.0599998	-0.0595839	-0.0712789	-0.094918	-0.0543413	-0.0518142
310	0.062	-0.0611729	-0.0600927	-0.0599985	-0.0599992	-0.0599998	-0.0595845	-0.0712395	-0.0949098	-0.0543264	-0.0517981
311	0.0622	-0.0611759	-0.0600927	-0.0599985	-0.0599992	-0.0599998	-0.0595852	-0.0712002	-0.0949017	-0.0543116	-0.0517821
312	0.0624	-0.0611789	-0.0600927	-0.0599985	-0.0599992	-0.0599998	-0.0595858	-0.071161	-0.0948937	-0.0542968	-0.0517661
313	0.0626	-0.0611819	-0.0600927	-0.0599985	-0.0599992	-0.0599998	-0.0595864	-0.0711219	-0.0948858	-0.054282	-0.0517501
314	0.0628	-0.0611849	-0.0600927	-0.0599985	-0.0599992	-0.0599998	-0.0595869	-0.071083	-0.0948781	-0.0542673	-0.0517343
315	0.063	-0.0611879	-0.0600927	-0.0599985	-0.0599992	-0.0599998	-0.0595876	-0.0710442	-0.0948704	-0.0542526	-0.0517184
316	0.0632	-0.0611908	-0.0600927	-0.0599985	-0.0599992	-0.0599998	-0.0595883	-0.0710056	-0.0948628	-0.0542379	-0.0517026
317	0.0634	-0.0611938	-0.0600926	-0.0599985	-0.0599992	-0.0599998	-0.0595889	-0.070967	-0.0948553	-0.0542232	-0.0516869
318	0.0636	-0.0611968	-0.0600926	-0.0599985	-0.0599992	-0.0599998	-0.0595895	-0.0709286	-0.0948479	-0.0542086	-0.0516712
319	0.0638	-0.0611997	-0.0600926	-0.0599985	-0.0599992	-0.0599999	-0.0595901	-0.0708903	-0.0948406	-0.054194	-0.0516555
320	0.064	-0.0612027	-0.0600925	-0.0599985	-0.0599992	-0.0599999	-0.0595908	-0.0708522	-0.0948334	-0.0541794	-0.0516399
321	0.0642	-0.0612056	-0.0600925	-0.0599985	-0.0599992	-0.0599999	-0.0595915	-0.0708141	-0.0948262	-0.0541648	-0.0516243
322	0.0644	-0.0612085	-0.0600924	-0.0599985	-0.0599992	-0.0599999	-0.0595922	-0.0707762	-0.0948192	-0.0541503	-0.0516088
323	0.0646	-0.0612115	-0.0600924	-0.0599985	-0.0599992	-0.0599999	-0.0595928	-0.0707384	-0.0948122	-0.0541358	-0.0515933
324	0.0648	-0.0612144	-0.0600923	-0.0599985	-0.0599992	-0.0599999	-0.0595934	-0.0707007	-0.0948053	-0.0541213	-0.0515779
325	0.065	-0.0612173	-0.0600923	-0.0599985	-0.0599992	-0.0599999	-0.0595942	-0.0706632	-0.0947985	-0.0541068	-0.0515625
326	0.0652	-0.0612202	-0.0600922	-0.0599985	-0.0599992	-0.0599999	-0.0595949	-0.0706257	-0.0947917	-0.0540924	-0.0515472
327	0.0654	-0.0612231	-0.0600921	-0.0599985	-0.0599992	-0.0599999	-0.0595955	-0.0705884	-0.094785	-0.054078	-0.0515318
328	0.0656	-0.061226	-0.0600921	-0.0599985	-0.0599992	-0.0599999	-0.0595962	-0.0705512	-0.0947784	-0.0540636	-0.0515166
329	0.0658	-0.0612289	-0.060092	-0.0599985	-0.0599992	-0.0599999	-0.0595968	-0.0705141	-0.0947719	-0.0540493	-0.0515014
330	0.066	-0.0612318	-0.0600919	-0.0599985	-0.0599992	-0.0599999	-0.0595975	-0.0704771	-0.0947654	-0.054035	-0.0514862
331	0.0662	-0.0612346	-0.0600918	-0.0599985	-0.0599992	-0.0599999	-0.0595982	-0.0704403	-0.094759	-0.0540207	-0.051471
332	0.0664	-0.0612375	-0.0600917	-0.0599985	-0.0599992	-0.0599999	-0.0595989	-0.0704035	-0.0947526	-0.0540064	-0.0514559
333	0.0666	-0.0612404	-0.0600916	-0.0599985	-0.0599992	-0.0599999	-0.0595996	-0.0703669	-0.0947463	-0.0539921	-0.0514409
334	0.0668	-0.0612432	-0.0600915	-0.0599985	-0.0599992	-0.0599999	-0.0596002	-0.0703304	-0.0947401	-0.0539779	-0.0514259
335	0.067	-0.0612461	-0.0600914	-0.0599985	-0.0599992	-0.0599999	-0.0596009	-0.070294	-0.0947339	-0.0539637	-0.0514109
336	0.0672	-0.0612489	-0.0600912	-0.0599985	-0.0599992	-0.0599999	-0.0596016	-0.0702577	-0.0947277	-0.0539496	-0.0513959
337	0.0674	-0.0612517	-0.0600911	-0.0599985	-0.0599992	-0.0599999	-0.0596022	-0.0702215	-0.0947216	-0.0539354	-0.051381
338	0.0676	-0.0612546	-0.060091	-0.0599985	-0.0599992	-0.0599999	-0.0596028	-0.0701854	-0.0947156	-0.0539213	-0.0513662
339	0.0678	-0.0612574	-0.0600909	-0.0599985	-0.0599992	-0.0599999	-0.0596034	-0.0701495	-0.0947096	-0.0539072	-0.0513514
340	0.068	-0.0612602	-0.0600907	-0.0599985	-0.0599992	-0.0599999	-0.0596041	-0.0701136	-0.0947036	-0.0538931	-0.0513366
341	0.0682	-0.061263	-0.0600906	-0.0599985	-0.0599992	-0.0599999	-0.0596048	-0.0700779	-0.0946977	-0.0538791	-0.0513219
342	0.0684	-0.0612658	-0.0600905	-0.0599985	-0.0599992	-0.0599999	-0.0596054	-0.0700423	-0.0946918	-0.0538651	-0.0513072
343	0.0686	-0.0612686	-0.0600903	-0.0599985	-0.0599992	-0.0599999	-0.059606	-0.0700067	-0.0946859	-0.0538511	-0.0512925
344	0.0688	-0.0612714	-0.0600902	-0.0599985	-0.0599992	-0.0599999	-0.0596066	-0.0699713	-0.0946801	-0.0538371	-0.0512779
345	0.069	-0.0612742	-0.06009	-0.0599985	-0.0599992	-0.06	-0.0596072	-0.069936	-0.0946743	-0.0538232	-0.0512633
346	0.0692	-0.0612769	-0.0600898	-0.0599985	-0.0599992	-0.06	-0.0596078	-0.0699008	-0.0946685	-0.0538092	-0.0512487
347	0.0694	-0.0612797	-0.0600897	-0.0599985	-0.0599992	-0.06	-0.0596084	-0.0698657	-0.0946628	-0.0537953	-0.0512342
348	0.0696	-0.0612825	-0.0600895	-0.0599985	-0.0599992	-0.06	-0.059609	-0.0698307	-0.0946571	-0.0537815	-0.0512198
349	0.0698	-0.0612852	-0.0600893	-0.0599985	-0.0599992	-0.06	-0.0596095	-0.0697958	-0.0946514	-0.0537676	-0.0512053
350	0.07	-0.061288	-0.0600892	-0.0599985	-0.0599992	-0.06	-0.0596101	-0.069761	-0.0946457	-0.0537538	-0.0511909
351	0.0702	-0.0612907	-0.060089	-0.0599985	-0.0599992	-0.06	-0.0596107	-0.0697263	-0.0946401	-0.05374	-0.0511766
352	0.0704	-0.0612935	-0.0600888	-0.0599985	-0.0599992	-0.06	-0.0596112	-0.0696917	-0.0946345	-0.0537262	-0.0511623
353	0.0706	-0.0612962	-0.0600886	-0.0599985	-0.0599992	-0.06	-0.0596118	-0.0696572	-0.0946288	-0.0537125	-0.051148
354	0.0708	-0.0612989	-0.0600884	-0.0599985	-0.0599992	-0.06	-0.0596123	-0.0696228	-0.0946233	-0.0536987	-0.0511337
355	0.071	-0.0613016	-0.0600882	-0.0599985	-0.0599992	-0.06	-0.0596128	-0.0695885	-0.0946177	-0.053685	-0.0511195
356	0.0712	-0.0613043	-0.060088	-0.0599985	-0.0599992	-0.06	-0.0596134	-0.0695543	-0.0946121	-0.0536713	-0.0511053
357	0.0714	-0.061307	-0.0600878	-0.0599985	-0.0599992	-0.06	-0.0596139	-0.0695203	-0.0946066	-0.0536577	-0.0510912
358	0.0716	-0.0613097	-0.0600876	-0.0599985	-0.0599992	-0.06	-0.0596144	-0.0694863	-0.0946011	-0.053644	-0.0510771
