TimeSlice	Time	R Hip ext Ia	R Hip flx Ia	R Hip ext Ia IN	R Hip flx Ia IN	R Hip flx Ib	R Hip ext Ib	R Hip MN flx	R Hip MN ext	R Hip MN ext RE	R Hip MN flx RE
176	0.0352	-0.0574624	-0.0571672	-0.0567386	-0.0567386	-0.057344	-0.0591471	-0.0766314	-0.0960908	-0.0564199	-0.054331
177	0.0354	-0.0574617	-0.0571613	-0.0567344	-0.0567344	-0.0573515	-0.0591608	-0.076576	-0.0961109	-0.0564054	-0.0543083
178	0.0356	-0.057461	-0.0571555	-0.0567305	-0.0567305	-0.0573586	-0.059174	-0.0765203	-0.0961309	-0.0563908	-0.0542857
179	0.0358	-0.0574604	-0.0571498	-0.0567267	-0.0567267	-0.0573656	-0.0591867	-0.0764644	-0.0961508	-0.0563763	-0.0542632
180	0.036	-0.0574599	-0.0571443	-0.0567225	-0.0567225	-0.0573704	-0.0592015	-0.0764084	-0.0961707	-0.0563618	-0.0542406
181	0.0362	-0.0574594	-0.0571389	-0.0567185	-0.0567185	-0.0573752	-0.0592157	-0.076352	-0.0961906	-0.0563473	-0.0542181
182	0.0364	-0.0574589	-0.0571335	-0.0567146	-0.0567146	-0.0573797	-0.0592294	-0.0762953	-0.0962106	-0.0563327	-0.0541956
183	0.0366	-0.0574585	-0.0571283	-0.0567109	-0.0567109	-0.057384	-0.0592425	-0.0762385	-0.0962306	-0.0563182	-0.0541731
184	0.0368	-0.0574582	-0.0571232	-0.0567073	-0.0567073	-0.0573882	-0.0592551	-0.0761814	-0.0962504	-0.0563038	-0.0541507
185	0.037	-0.0574579	-0.0571182	-0.0567033	-0.0567033	-0.05739	-0.0592697	-0.0761243	-0.0962702	-0.0562893	-0.0541283
186	0.0372	-0.0574577	-0.0571134	-0.0566995	-0.0566995	-0.0573918	-0.0592837	-0.0760668	-0.09629	-0.0562748	-0.0541059
187	0.0374	-0.0574575	-0.0571086	-0.0566959	-0.0566959	-0.0573935	-0.0592971	-0.076009	-0.0963098	-0.0562604	-0.0540835
188	0.0376	-0.0574573	-0.0571039	-0.0566924	-0.0566924	-0.0573951	-0.05931	-0.0759511	-0.0963295	-0.0562459	-0.0540612
189	0.0378	-0.0574572	-0.0570994	-0.056689	-0.056689	-0.0573966	-0.0593224	-0.075893	-0.0963492	-0.0562315	-0.0540389
190	0.038	-0.0574572	-0.0570949	-0.0566852	-0.0566852	-0.0573955	-0.0593366	-0.0758348	-0.0963687	-0.0562171	-0.0540166
191	0.0382	-0.0574571	-0.0570906	-0.0566816	-0.0566816	-0.0573944	-0.0593503	-0.0757764	-0.0963882	-0.0562027	-0.0539943
192	0.0384	-0.0574571	-0.0570863	-0.0566781	-0.0566781	-0.0573934	-0.0593634	-0.0757176	-0.0964077	-0.0561883	-0.0539721
193	0.0386	-0.0574572	-0.0570822	-0.0566748	-0.0566748	-0.0573924	-0.059376	-0.0756587	-0.0964272	-0.0561739	-0.0539499
194	0.0388	-0.0574573	-0.0570781	-0.0566716	-0.0566716	-0.0573914	-0.059388	-0.0755997	-0.0964465	-0.0561596	-0.0539277
195	0.039	-0.0574574	-0.0570742	-0.056668	-0.056668	-0.0573875	-0.0594017	-0.0755406	-0.0964656	-0.0561452	-0.0539056
196	0.0392	-0.0574576	-0.0570703	-0.0566645	-0.0566645	-0.0573837	-0.0594148	-0.0754812	-0.0964847	-0.0561309	-0.0538835
197	0.0394	-0.0574577	-0.0570666	-0.0566612	-0.0566612	-0.0573801	-0.0594274	-0.0754216	-0.0965038	-0.0561166	-0.0538614
198	0.0396	-0.0574579	-0.0570629	-0.056658	-0.056658	-0.0573766	-0.0594395	-0.0753618	-0.0965228	-0.0561023	-0.0538393
199	0.0398	-0.0574582	-0.0570593	-0.0566549	-0.0566549	-0.0573732	-0.0594512	-0.0753019	-0.0965416	-0.056088	-0.0538173
200	0.04	-0.0574585	-0.0570558	-0.0566514	-0.0566514	-0.0573666	-0.0594642	-0.0752419	-0.0965602	-0.0560738	-0.0537953
201	0.0402	-0.0574588	-0.0570524	-0.056648	-0.056648	-0.0573602	-0.0594766	-0.0751817	-0.0965788	-0.0560595	-0.0537733
202	0.0404	-0.0574591	-0.0570491	-0.0566448	-0.0566448	-0.0573541	-0.0594886	-0.0751211	-0.0965972	-0.0560453	-0.0537513
203	0.0406	-0.0574594	-0.0570459	-0.0566417	-0.0566417	-0.0573483	-0.0595001	-0.0750604	-0.0966155	-0.0560311	-0.0537294
204	0.0408	-0.0574598	-0.0570427	-0.0566387	-0.0566387	-0.0573426	-0.0595112	-0.0749997	-0.0966337	-0.0560169	-0.0537075
205	0.041	-0.0574602	-0.0570396	-0.0566353	-0.0566353	-0.0573334	-0.0595233	-0.0749389	-0.0966516	-0.0560027	-0.0536856
206	0.0412	-0.0574606	-0.0570366	-0.056632	-0.056632	-0.0573246	-0.059535	-0.0748778	-0.0966694	-0.0559885	-0.0536638
207	0.0414	-0.057461	-0.0570337	-0.0566288	-0.0566288	-0.0573162	-0.0595462	-0.0748164	-0.096687	-0.0559744	-0.0536419
208	0.0416	-0.0574614	-0.0570308	-0.0566257	-0.0566257	-0.057308	-0.059557	-0.0747548	-0.0967045	-0.0559603	-0.0536202
209	0.0418	-0.0574618	-0.0570281	-0.0566228	-0.0566228	-0.0573002	-0.0595674	-0.0746932	-0.0967218	-0.0559461	-0.0535984
210	0.042	-0.0574623	-0.0570254	-0.0566194	-0.0566194	-0.0572886	-0.0595785	-0.0746316	-0.0967388	-0.055932	-0.0535767
211	0.0422	-0.0574628	-0.0570227	-0.0566161	-0.0566161	-0.0572775	-0.0595893	-0.0745696	-0.0967557	-0.0559179	-0.0535549
212	0.0424	-0.0574632	-0.0570201	-0.056613	-0.056613	-0.0572668	-0.0595996	-0.0745073	-0.0967723	-0.0559039	-0.0535333
213	0.0426	-0.0574637	-0.0570176	-0.05661	-0.05661	-0.0572565	-0.0596095	-0.0744448	-0.0967888	-0.0558898	-0.0535116
214	0.0428	-0.0574642	-0.0570151	-0.0566071	-0.0566071	-0.0572466	-0.059619	-0.0743823	-0.096805	-0.0558758	-0.05349
215	0.043	-0.0574647	-0.0570127	-0.0566036	-0.0566036	-0.0572327	-0.0596291	-0.0743199	-0.0968209	-0.0558617	-0.0534684
216	0.0432	-0.0574652	-0.0570104	-0.0566003	-0.0566003	-0.0572193	-0.0596388	-0.074257	-0.0968366	-0.0558477	-0.0534468
217	0.0434	-0.0574657	-0.0570081	-0.0565972	-0.0565972	-0.0572065	-0.0596481	-0.0741938	-0.0968521	-0.0558337	-0.0534253
218	0.0436	-0.0574662	-0.0570058	-0.0565941	-0.0565941	-0.0571942	-0.059657	-0.0741305	-0.0968673	-0.0558198	-0.0534038
219	0.0438	-0.0574667	-0.0570036	-0.0565912	-0.0565912	-0.0571823	-0.0596656	-0.0740671	-0.0968822	-0.0558058	-0.0533823
220	0.044	-0.0574672	-0.0570015	-0.0565877	-0.0565877	-0.0571662	-0.0596744	-0.0740037	-0.0968969	-0.0557918	-0.0533608
221	0.0442	-0.0574677	-0.0569994	-0.0565843	-0.0565843	-0.0571508	-0.0596828	-0.07394	-0.0969112	-0.0557779	-0.0533394
222	0.0444	-0.0574681	-0.0569973	-0.0565811	-0.0565811	-0.0571359	-0.059691	-0.0738759	-0.0969253	-0.0557639	-0.053318
223	0.0446	-0.0574686	-0.0569953	-0.056578	-0.056578	-0.0571216	-0.0596988	-0.0738117	-0.0969391	-0.05575	-0.0532966
224	0.0448	-0.0574691	-0.0569933	-0.056575	-0.056575	-0.0571079	-0.0597063	-0.0737474	-0.0969525	-0.0557361	-0.0532753
225	0.045	-0.0574696	-0.0569914	-0.0565714	-0.0565714	-0.0570897	-0.0597138	-0.0736831	-0.0969656	-0.0557222	-0.053254
226	0.0452	-0.05747	-0.0569895	-0.056568	-0.056568	-0.0570722	-0.0597209	-0.0736185	-0.0969784	-0.0557083	-0.0532327
227	0.0454	-0.0574705	-0.0569876	-0.0565646	-0.0565646	-0.0570554	-0.0597278	-0.0735535	-0.0969909	-0.0556944	-0.0532114
228	0.0456	-0.0574709	-0.0569857	-0.0565614	-0.0565614	-0.0570393	-0.0597344	-0.0734883	-0.097003	-0.0556806	-0.0531902
229	0.0458	-0.0574713	-0.0569839	-0.0565584	-0.0565584	-0.0570238	-0.0597408	-0.0734231	-0.0970148	-0.0556667	-0.053169
230	0.046	-0.0574718	-0.0569821	-0.0565546	-0.0565546	-0.0570036	-0.0597468	-0.073358	-0.0970262	-0.0556528	-0.0531478
231	0.0462	-0.0574722	-0.0569804	-0.056551	-0.056551	-0.0569842	-0.0597525	-0.0732924	-0.0970373	-0.055639	-0.0531267
232	0.0464	-0.0574725	-0.0569786	-0.0565476	-0.0565476	-0.0569656	-0.059758	-0.0732265	-0.0970479	-0.0556252	-0.0531056
233	0.0466	-0.0574729	-0.0569769	-0.0565442	-0.0565442	-0.0569477	-0.0597633	-0.0731605	-0.0970582	-0.0556113	-0.0530845
234	0.0468	-0.0574732	-0.0569752	-0.056541	-0.056541	-0.0569304	-0.0597684	-0.0730944	-0.0970681	-0.0555975	-0.0530634
235	0.047	-0.0574735	-0.0569735	-0.0565371	-0.0565371	-0.0569083	-0.0597729	-0.0730284	-0.0970776	-0.0555837	-0.0530424
236	0.0472	-0.0574738	-0.0569718	-0.0565333	-0.0565333	-0.0568871	-0.0597771	-0.0729619	-0.0970867	-0.0555699	-0.0530214
237	0.0474	-0.0574741	-0.0569701	-0.0565297	-0.0565297	-0.0568667	-0.0597812	-0.0728951	-0.0970954	-0.0555561	-0.0530004
238	0.0476	-0.0574743	-0.0569685	-0.0565262	-0.0565262	-0.0568471	-0.0597851	-0.0728282	-0.0971036	-0.0555423	-0.0529795
239	0.0478	-0.0574746	-0.0569668	-0.0565228	-0.0565228	-0.0568282	-0.0597888	-0.0727612	-0.0971115	-0.0555285	-0.0529586
240	0.048	-0.0574748	-0.0569652	-0.0565183	-0.0565183	-0.0568046	-0.0597916	-0.0726944	-0.0971189	-0.0555147	-0.0529377
241	0.0482	-0.0574749	-0.0569636	-0.056514	-0.056514	-0.0567818	-0.0597943	-0.072627	-0.0971259	-0.0555009	-0.0529169
242	0.0484	-0.057475	-0.0569619	-0.0565099	-0.0565099	-0.05676	-0.0597969	-0.0725594	-0.0971324	-0.0554871	-0.0528961
243	0.0486	-0.0574751	-0.0569602	-0.0565059	-0.0565059	-0.056739	-0.0597993	-0.0724917	-0.0971384	-0.0554733	-0.0528753
244	0.0488	-0.0574751	-0.0569585	-0.056502	-0.056502	-0.0567188	-0.0598017	-0.072424	-0.097144	-0.0554595	-0.0528545
245	0.049	-0.0574751	-0.0569568	-0.0564966	-0.0564966	-0.0566945	-0.0598007	-0.0723565	-0.0971492	-0.0554458	-0.0528338
246	0.0492	-0.057475	-0.0569551	-0.0564914	-0.0564914	-0.0566712	-0.0597997	-0.0722886	-0.0971537	-0.055432	-0.0528131
247	0.0494	-0.0574748	-0.0569532	-0.0564864	-0.0564864	-0.0566487	-0.0597988	-0.0722206	-0.0971575	-0.0554182	-0.0527925
248	0.0496	-0.0574745	-0.0569514	-0.0564817	-0.0564817	-0.0566271	-0.0597979	-0.0721526	-0.0971606	-0.0554044	-0.0527719
249	0.0498	-0.0574742	-0.0569495	-0.0564771	-0.0564771	-0.0566064	-0.059797	-0.0720847	-0.0971631	-0.0553906	-0.0527513
250	0.05	-0.0574739	-0.0569476	-0.0564707	-0.0564707	-0.0565819	-0.059791	-0.072017	-0.0971651	-0.0553768	-0.0527307
251	0.0502	-0.0574734	-0.0569455	-0.0564645	-0.0564645	-0.0565583	-0.0597851	-0.0719492	-0.097166	-0.055363	-0.0527102
252	0.0504	-0.0574727	-0.0569434	-0.0564586	-0.0564586	-0.0565357	-0.0597796	-0.0718814	-0.0971659	-0.0553492	-0.0526897
253	0.0506	-0.057472	-0.0569412	-0.056453	-0.056453	-0.0565139	-0.0597742	-0.0718136	-0.0971649	-0.0553354	-0.0526693
254	0.0508	-0.0574712	-0.056939	-0.0564475	-0.0564475	-0.056493	-0.0597691	-0.0717461	-0.0971631	-0.0553216	-0.0526489
255	0.051	-0.0574704	-0.0569367	-0.0564402	-0.0564402	-0.0564681	-0.0597581	-0.071679	-0.0971606	-0.0553077	-0.0526285
256	0.0512	-0.0574693	-0.0569343	-0.0564333	-0.0564333	-0.0564442	-0.0597476	-0.0716118	-0.0971567	-0.0552939	-0.0526082
257	0.0514	-0.0574682	-0.0569318	-0.0564265	-0.0564265	-0.0564212	-0.0597375	-0.0715447	-0.0971517	-0.05528	-0.0525879
258	0.0516	-0.0574669	-0.0569292	-0.0564201	-0.0564201	-0.0563992	-0.0597278	-0.0714777	-0.0971456	-0.0552661	-0.0525676
259	0.0518	-0.0574656	-0.0569265	-0.0564139	-0.0564139	-0.056378	-0.0597185	-0.0714111	-0.0971386	-0.0552522	-0.0525474
260	0.052	-0.0574642	-0.0569238	-0.0564059	-0.0564059	-0.0563523	-0.0597036	-0.0713449	-0.0971306	-0.0552383	-0.0525273
261	0.0522	-0.0574626	-0.056921	-0.0563982	-0.0563982	-0.0563277	-0.0596894	-0.0712786	-0.0971213	-0.0552244	-0.0525072
262	0.0524	-0.0574609	-0.056918	-0.0563908	-0.0563908	-0.0563041	-0.0596757	-0.0712124	-0.0971108	-0.0552104	-0.0524871
263	0.0526	-0.0574591	-0.056915	-0.0563836	-0.0563836	-0.0562814	-0.0596625	-0.0711463	-0.0970991	-0.0551964	-0.0524671
264	0.0528	-0.0574572	-0.0569119	-0.0563768	-0.0563768	-0.0562595	-0.0596499	-0.0710807	-0.0970865	-0.0551823	-0.0524471
265	0.053	-0.0574552	-0.0569087	-0.0563681	-0.0563681	-0.0562329	-0.059632	-0.0710155	-0.0970729	-0.0551683	-0.0524271
266	0.0532	-0.0574531	-0.0569054	-0.0563598	-0.0563598	-0.0562073	-0.0596149	-0.0709501	-0.097058	-0.0551542	-0.0524073
267	0.0534	-0.0574508	-0.056902	-0.0563518	-0.0563518	-0.0561827	-0.0595984	-0.0708848	-0.0970419	-0.0551401	-0.0523874
268	0.0536	-0.0574485	-0.0568985	-0.0563442	-0.0563442	-0.056159	-0.0595826	-0.0708197	-0.0970247	-0.0551259	-0.0523677
269	0.0538	-0.057446	-0.0568949	-0.0563368	-0.0563368	-0.0561363	-0.0595674	-0.0707549	-0.0970066	-0.0551117	-0.0523479
270	0.054	-0.0574435	-0.0568913	-0.0563276	-0.0563276	-0.0561083	-0.0595472	-0.0706906	-0.0969876	-0.0550974	-0.0523283
271	0.0542	-0.0574408	-0.0568875	-0.0563187	-0.0563187	-0.0560813	-0.0595278	-0.070626	-0.0969674	-0.0550832	-0.0523086
272	0.0544	-0.057438	-0.0568836	-0.0563102	-0.0563102	-0.0560555	-0.0595091	-0.0705615	-0.096946	-0.0550688	-0.0522891
273	0.0546	-0.0574351	-0.0568797	-0.056302	-0.056302	-0.0560306	-0.0594912	-0.0704971	-0.0969237	-0.0550545	-0.0522696
274	0.0548	-0.0574321	-0.0568757	-0.0562941	-0.0562941	-0.0560067	-0.059474	-0.0704329	-0.0969004	-0.0550401	-0.0522501
275	0.055	-0.0574291	-0.0568716	-0.0562844	-0.0562844	-0.0559771	-0.0594522	-0.0703692	-0.0968765	-0.0550256	-0.0522307
276	0.0552	-0.057426	-0.0568674	-0.0562751	-0.0562751	-0.0559486	-0.0594313	-0.0703052	-0.0968514	-0.0550111	-0.0522114
277	0.0554	-0.0574227	-0.0568631	-0.0562662	-0.0562662	-0.0559213	-0.0594111	-0.0702412	-0.0968253	-0.0549966	-0.0521921
278	0.0556	-0.0574193	-0.0568587	-0.0562576	-0.0562576	-0.055895	-0.0593918	-0.0701772	-0.0967984	-0.054982	-0.0521729
279	0.0558	-0.0574159	-0.0568543	-0.0562493	-0.0562493	-0.0558698	-0.0593733	-0.0701135	-0.0967707	-0.0549674	-0.0521537
280	0.056	-0.0574124	-0.0568498	-0.0562393	-0.0562393	-0.0558386	-0.0593506	-0.0700501	-0.0967425	-0.0549527	-0.0521346
281	0.0562	-0.0574088	-0.0568453	-0.0562297	-0.0562297	-0.0558085	-0.0593287	-0.0699864	-0.0967132	-0.054938	-0.0521156
282	0.0564	-0.0574051	-0.0568406	-0.0562205	-0.0562205	-0.0557797	-0.0593077	-0.0699226	-0.0966832	-0.0549232	-0.0520966
283	0.0566	-0.0574013	-0.0568358	-0.0562116	-0.0562116	-0.055752	-0.0592876	-0.0698588	-0.0966524	-0.0549084	-0.0520776
284	0.0568	-0.0573974	-0.056831	-0.0562031	-0.0562031	-0.0557254	-0.0592682	-0.0697953	-0.096621	-0.0548936	-0.0520588
285	0.057	-0.0573936	-0.0568262	-0.0561928	-0.0561928	-0.0556925	-0.059245	-0.069732	-0.0965892	-0.0548787	-0.05204
286	0.0572	-0.0573896	-0.0568213	-0.056183	-0.056183	-0.0556609	-0.0592227	-0.0696684	-0.0965566	-0.0548637	-0.0520212
287	0.0574	-0.0573855	-0.0568163	-0.0561735	-0.0561735	-0.0556305	-0.0592013	-0.0696047	-0.0965233	-0.0548487	-0.0520026
288	0.0576	-0.0573814	-0.0568112	-0.0561644	-0.0561644	-0.0556014	-0.0591807	-0.0695409	-0.0964895	-0.0548337	-0.0519839
289	0.0578	-0.0573772	-0.0568061	-0.0561557	-0.0561557	-0.0555733	-0.059161	-0.0694773	-0.0964553	-0.0548186	-0.0519654
290	0.058	-0.0573731	-0.056801	-0.0561453	-0.0561453	-0.0555388	-0.0591376	-0.069414	-0.0964207	-0.0548035	-0.0519469
291	0.0582	-0.0573688	-0.0567958	-0.0561353	-0.0561353	-0.0555056	-0.0591152	-0.0693503	-0.0963855	-0.0547883	-0.0519285
292	0.0584	-0.0573644	-0.0567905	-0.0561257	-0.0561257	-0.0554737	-0.0590937	-0.0692864	-0.0963497	-0.0547731	-0.0519101
293	0.0586	-0.05736	-0.0567852	-0.0561165	-0.0561165	-0.0554431	-0.059073	-0.0692225	-0.0963136	-0.0547579	-0.0518918
294	0.0588	-0.0573556	-0.0567798	-0.0561076	-0.0561076	-0.0554137	-0.0590531	-0.0691587	-0.0962772	-0.0547426	-0.0518736
295	0.059	-0.0573512	-0.0567745	-0.0560971	-0.0560971	-0.0553775	-0.05903	-0.0690952	-0.0962406	-0.0547273	-0.0518554
296	0.0592	-0.0573467	-0.056769	-0.056087	-0.056087	-0.0553427	-0.0590077	-0.0690313	-0.0962035	-0.0547119	-0.0518373
297	0.0594	-0.0573421	-0.0567635	-0.0560773	-0.0560773	-0.0553093	-0.0589863	-0.0689671	-0.0961661	-0.0546965	-0.0518192
298	0.0596	-0.0573375	-0.056758	-0.0560679	-0.0560679	-0.0552772	-0.0589658	-0.0689029	-0.0961284	-0.0546811	-0.0518012
299	0.0598	-0.0573329	-0.0567524	-0.056059	-0.056059	-0.0552463	-0.058946	-0.0688388	-0.0960905	-0.0546656	-0.0517833
300	0.06	-0.0573283	-0.0567469	-0.0560484	-0.0560484	-0.0552085	-0.0589233	-0.068775	-0.0960525	-0.0546501	-0.0517654
301	0.0602	-0.0573236	-0.0567412	-0.0560382	-0.0560382	-0.0551721	-0.0589014	-0.0687107	-0.0960143	-0.0546346	-0.0517476
302	0.0604	-0.0573189	-0.0567356	-0.0560285	-0.0560285	-0.0551371	-0.0588804	-0.0686462	-0.0959757	-0.054619	-0.0517298
303	0.0606	-0.0573142	-0.0567298	-0.0560191	-0.0560191	-0.0551036	-0.0588602	-0.0685816	-0.095937	-0.0546034	-0.0517122
304	0.0608	-0.0573094	-0.0567241	-0.0560101	-0.0560101	-0.0550713	-0.0588408	-0.0685171	-0.0958983	-0.0545878	-0.0516945
305	0.061	-0.0573047	-0.0567184	-0.0559995	-0.0559995	-0.0550318	-0.0588186	-0.0684529	-0.0958596	-0.0545721	-0.051677
306	0.0612	-0.0572999	-0.0567126	-0.0559893	-0.0559893	-0.0549939	-0.0587972	-0.0683882	-0.0958207	-0.0545564	-0.0516595
307	0.0614	-0.057295	-0.0567068	-0.0559795	-0.0559795	-0.0549575	-0.0587768	-0.0683232	-0.0957817	-0.0545407	-0.051642
308	0.0616	-0.0572902	-0.056701	-0.0559701	-0.0559701	-0.0549225	-0.0587571	-0.0682581	-0.0957426	-0.054525	-0.0516246
309	0.0618	-0.0572854	-0.0566951	-0.0559611	-0.0559611	-0.0548889	-0.0587382	-0.0681932	-0.0957036	-0.0545093	-0.0516073
310	0.062	-0.0572805	-0.0566893	-0.0559505	-0.0559505	-0.0548479	-0.0587167	-0.0681286	-0.0956647	-0.0544935	-0.05159
311	0.0622	-0.0572757	-0.0566834	-0.0559403	-0.0559403	-0.0548085	-0.058696	-0.0680634	-0.0956256	-0.0544777	-0.0515728
312	0.0624	-0.0572708	-0.0566775	-0.0559306	-0.0559306	-0.0547706	-0.0586762	-0.0679979	-0.0955866	-0.0544619	-0.0515557
313	0.0626	-0.0572659	-0.0566715	-0.0559212	-0.0559212	-0.0547342	-0.0586571	-0.0679324	-0.0955475	-0.0544461	-0.0515386
314	0.0628	-0.057261	-0.0566656	-0.0559122	-0.0559122	-0.0546993	-0.0586388	-0.0678669	-0.0955086	-0.0544303	-0.0515216
315	0.063	-0.0572562	-0.0566597	-0.0559016	-0.0559016	-0.0546569	-0.0586178	-0.0678018	-0.09547	-0.0544144	-0.0515046
316	0.0632	-0.0572513	-0.0566537	-0.0558915	-0.0558915	-0.0546163	-0.0585976	-0.0677362	-0.0954312	-0.0543985	-0.0514877
317	0.0634	-0.0572463	-0.0566477	-0.0558817	-0.0558817	-0.0545772	-0.0585782	-0.0676702	-0.0953925	-0.0543827	-0.0514708
318	0.0636	-0.0572414	-0.0566417	-0.0558723	-0.0558723	-0.0545396	-0.0585595	-0.0676043	-0.0953538	-0.0543668	-0.051454
319	0.0638	-0.0572365	-0.0566357	-0.0558633	-0.0558633	-0.0545035	-0.0585416	-0.0675384	-0.0953154	-0.0543509	-0.0514373
320	0.064	-0.0572316	-0.0566298	-0.0558527	-0.0558527	-0.05446	-0.0585209	-0.0674729	-0.0952771	-0.054335	-0.0514206
321	0.0642	-0.0572267	-0.0566238	-0.0558425	-0.0558425	-0.0544182	-0.058501	-0.0674069	-0.0952389	-0.0543191	-0.0514039
322	0.0644	-0.0572218	-0.0566177	-0.0558327	-0.0558327	-0.0543781	-0.0584819	-0.0673406	-0.0952007	-0.0543032	-0.0513873
323	0.0646	-0.0572169	-0.0566117	-0.0558233	-0.0558233	-0.0543395	-0.0584636	-0.0672743	-0.0951625	-0.0542873	-0.0513708
324	0.0648	-0.057212	-0.0566056	-0.0558143	-0.0558143	-0.0543024	-0.0584459	-0.0672082	-0.0951246	-0.0542714	-0.0513543
325	0.065	-0.0572071	-0.0565996	-0.0558036	-0.0558036	-0.0542579	-0.0584254	-0.0671424	-0.095087	-0.0542555	-0.0513379
326	0.0652	-0.0572022	-0.0565935	-0.0557934	-0.0557934	-0.0542151	-0.0584057	-0.0670761	-0.0950493	-0.0542396	-0.0513215
327	0.0654	-0.0571972	-0.0565874	-0.0557835	-0.0557835	-0.054174	-0.0583867	-0.0670096	-0.0950116	-0.0542237	-0.0513052
328	0.0656	-0.0571923	-0.0565813	-0.055774	-0.055774	-0.0541345	-0.0583685	-0.0669431	-0.0949741	-0.0542078	-0.0512889
329	0.0658	-0.0571874	-0.0565752	-0.0557649	-0.0557649	-0.0540965	-0.058351	-0.0668769	-0.0949368	-0.0541919	-0.0512727
330	0.066	-0.0571825	-0.0565691	-0.0557541	-0.0557541	-0.0540512	-0.0583307	-0.066811	-0.0948997	-0.054176	-0.0512566
331	0.0662	-0.0571776	-0.056563	-0.0557436	-0.0557436	-0.0540077	-0.0583111	-0.0667446	-0.0948626	-0.0541601	-0.0512404
332	0.0664	-0.0571726	-0.0565568	-0.0557336	-0.0557336	-0.0539659	-0.0582923	-0.0666781	-0.0948256	-0.0541442	-0.0512244
333	0.0666	-0.0571676	-0.0565507	-0.055724	-0.055724	-0.0539257	-0.0582742	-0.0666116	-0.0947887	-0.0541284	-0.0512084
334	0.0668	-0.0571627	-0.0565445	-0.0557147	-0.0557147	-0.053887	-0.0582568	-0.0665453	-0.094752	-0.0541125	-0.0511924
335	0.067	-0.0571578	-0.0565383	-0.0557036	-0.0557036	-0.0538413	-0.0582358	-0.0664795	-0.0947155	-0.0540966	-0.0511765
336	0.0672	-0.0571528	-0.0565321	-0.0556928	-0.0556928	-0.0537975	-0.0582157	-0.0664133	-0.0946789	-0.0540808	-0.0511606
337	0.0674	-0.0571478	-0.0565258	-0.0556825	-0.0556825	-0.0537553	-0.0581964	-0.0663469	-0.0946424	-0.054065	-0.0511448
338	0.0676	-0.0571427	-0.0565196	-0.0556726	-0.0556726	-0.0537148	-0.0581778	-0.0662807	-0.0946059	-0.0540491	-0.0511291
339	0.0678	-0.0571377	-0.0565133	-0.055663	-0.055663	-0.0536758	-0.0581599	-0.0662148	-0.0945695	-0.0540333	-0.0511133
340	0.068	-0.0571327	-0.056507	-0.0556515	-0.0556515	-0.0536301	-0.0581378	-0.0661494	-0.0945334	-0.0540175	-0.0510977
341	0.0682	-0.0571276	-0.0565006	-0.0556403	-0.0556403	-0.0535862	-0.0581166	-0.0660837	-0.094497	-0.0540017	-0.0510821
342	0.0684	-0.0571224	-0.0564942	-0.0556297	-0.0556297	-0.053544	-0.0580961	-0.0660179	-0.0944606	-0.053986	-0.0510665
343	0.0686	-0.0571172	-0.0564878	-0.0556194	-0.0556194	-0.0535035	-0.0580765	-0.0659524	-0.0944242	-0.0539702	-0.051051
344	0.0688	-0.0571121	-0.0564813	-0.0556095	-0.0556095	-0.0534646	-0.0580577	-0.0658872	-0.0943878	-0.0539544	-0.0510355
345	0.069	-0.0571069	-0.0564749	-0.0555975	-0.0555975	-0.0534191	-0.0580342	-0.0658225	-0.0943516	-0.0539387	-0.0510201
346	0.0692	-0.0571017	-0.0564683	-0.055586	-0.055586	-0.0533754	-0.0580116	-0.0657577	-0.094315	-0.053923	-0.0510047
347	0.0694	-0.0570964	-0.0564617	-0.055575	-0.055575	-0.0533334	-0.0579899	-0.0656929	-0.0942783	-0.0539073	-0.0509894
348	0.0696	-0.057091	-0.0564551	-0.0555644	-0.0555644	-0.0532931	-0.057969	-0.0656283	-0.0942415	-0.0538916	-0.0509741
349	0.0698	-0.0570857	-0.0564484	-0.0555542	-0.0555542	-0.0532543	-0.057949	-0.0655642	-0.0942047	-0.0538759	-0.0509589
350	0.07	-0.0570803	-0.0564418	-0.0555418	-0.0555418	-0.053209	-0.0579242	-0.0655007	-0.0941679	-0.0538602	-0.0509437
351	0.0702	-0.0570749	-0.056435	-0.0555299	-0.0555299	-0.0531655	-0.0579004	-0.065437	-0.0941309	-0.0538446	-0.0509286
352	0.0704	-0.0570694	-0.0564282	-0.0555186	-0.0555186	-0.0531238	-0.0578775	-0.0653735	-0.0940935	-0.0538289	-0.0509135
353	0.0706	-0.0570638	-0.0564214	-0.0555076	-0.0555076	-0.0530836	-0.0578555	-0.0653102	-0.0940561	-0.0538133	-0.0508985
354	0.0708	-0.0570583	-0.0564145	-0.0554971	-0.0554971	-0.053045	-0.0578344	-0.0652474	-0.0940186	-0.0537977	-0.0508835
355	0.071	-0.0570527	-0.0564077	-0.0554844	-0.0554844	-0.053	-0.0578086	-0.0651852	-0.0939811	-0.0537821	-0.0508686
356	0.0712	-0.0570471	-0.0564007	-0.0554723	-0.0554723	-0.0529567	-0.0577839	-0.0651229	-0.0939433	-0.0537665	-0.0508537
357	0.0714	-0.0570413	-0.0563937	-0.0554606	-0.0554606	-0.0529152	-0.0577601	-0.0650608	-0.0939052	-0.0537509	-0.0508389
358	0.0716	-0.0570356	-0.0563866	-0.0554493	-0.0554493	-0.0528752	-0.0577372	-0.064999	-0.093867	-0.0537353	-0.0508241
